text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Satu hal yang sangat jelas adalah aksi massa Peringatan Darurat berhasil menggagalkan Kaesang Pangarep yang ingin mencalonkan diri sebagai wakil gubernur dalam Pilkada 2024. Putra bungsu Jokowi itu sudah diplot menjadi calon wakil gubernur di Jateng mendampingi Ahmad Luthfi https://t.co/KqTSmrCpBK;negatif;satu hal yang sangat jelas adalah aksi massa peringatan darurat berhasil menggagalkan kaesang pangarep yang ingin mencalonkan diri sebagai wakil gubernur dalam pilkada  putra bungsu jokowi itu sudah diplot menjadi calon wakil gubernur di jateng mendampingi ahmad luthfi;2;satu hal yang sangat jelas adalah aksi massa peringatan darurat berhasil menggagalkan kaesang pangarep yang ingin mencalonkan diri sebagai wakil gubernur dalam pilkada  putra bungsu jokowi itu sudah diplot menjadi calon wakil gubernur di jateng mendampingi ahmad luthfi;satu hal yang sangat jelas adalah aksi massa peringatan darurat berhasil menggagalkan kaesang pangarep yang ingin mencalonkan diri sebagai wakil gubernur dalam pemilihan kepala daerah putra bungsu jokowi itu sudah diplot menjadi calon wakil gubernur di jateng mendampingi ahmad luthfi;1
Blusukan Pasar Bintoro Demak Ahmad Luthfi: Dulu Ngurusi Copet Sekarang Ngurusi Pasar - https://t.co/3SxMNT1Jvx https://t.co/B2oo2PeXUo;negatif;blusukan pasar bintoro demak ahmad luthfi dulu ngurusi copet sekarang ngurusi pasar;3;blusukan pasar bintoro demak ahmad luthfi dulu ngurusi copet sekarang ngurusi pasar;blusukan pasar bintoro demak ahmad luthfi dulu ngurusi copet sekarang ngurusi pasar;0
Ahmad Luthfi ini bikin spanduk abis berapa duit jirrr mukanya di mana mana apalagi ini balik ke rumah tiap 10 meter ada mukanya;negatif;ahmad luthfi ini bikin spanduk abis berapa duit jirrr mukanya di mana mana apalagi ini balik ke rumah tiap  meter ada mukanya;1;ahmad luthfi ini bikin spanduk abis berapa duit jirrr mukanya di mana mana apalagi ini balik ke rumah tiap  meter ada mukanya;ahmad luthfi ini bikin spanduk habis berapa uang jirrr mukanya di mana mana apalagi ini balik ke rumah tiap meter ada mukanya;2
Pilgub Jateng 2024: Survei Kanigoro Network Pasangan Ahmad Luthfi - Taj Yasin Diprediksi Menang https://t.co/2e6W6DEn9N;positif;pilgub jateng  survei kanigoro network pasangan ahmad luthfi taj yasin diprediksi menang;3;pilgub jateng  survei kanigoro network pasangan ahmad luthfi taj yasin diprediksi menang;pilgub jateng survei kanigoro network pasangan ahmad luthfi taj yasin diprediksi menang;0
Perang Bintang di Pilgub Jateng: Sederet Purnawirawan Jenderal TNI dan Polri di Tim Pemenangan Ahmad Luthfi https://t.co/ZyVe0xgN7R #TempoNasional;positif;perang bintang di pilgub jateng sederet purnawirawan jenderal tni dan polri di tim pemenangan ahmad luthfi;2;perang bintang di pilgub jateng sederet purnawirawan jenderal tni dan polri di tim pemenangan ahmad luthfi;perang bintang di pilgub jateng sederet purnawirawan jenderal tni dan polri di tim pemenangan ahmad luthfi;0
Ahmad Luthfi ini orang kuat. Mutasi-promosinya ga pernah keluar jauh.;positif;ahmad luthfi ini orang kuat mutasipromosinya ga pernah keluar jauh;0;ahmad luthfi ini orang kuat mutasipromosinya ga pernah keluar jauh;ahmad luthfi ini orang kuat mutasipromosinya enggak pernah keluar jauh;1
Buat warga JAWA TENGAH perlu KALIAN TAHU calon gubernur yang bernama Ahmad Luthfi itu TANGAN KANAN MULYONO!! ;negatif;buat warga jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad luthfi itu tangan kanan mulyono;0;buat warga jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad luthfi itu tangan kanan mulyono;buat warga jawa tengah perlu kalian tahu calon gubernur yang bernama ahmad luthfi itu tangan kanan mulyono;0
Ahmad Luthfi Menjelang Pilkada Jateng: Tim Pemenangan dan Persaingan Sengit https://t.co/ffBItvjxWi #TempoNasional;negatif;ahmad luthfi menjelang pilkada jateng tim pemenangan dan persaingan sengit;2;ahmad luthfi menjelang pilkada jateng tim pemenangan dan persaingan sengit;ahmad luthfi menjelang pemilihan kepala daerah jateng tim pemenangan dan persaingan sengit;1
Ahmad Luthfi bos bandar judi jalur klaten solo jogja !;negatif;ahmad luthfi bos bandar judi jalur klaten solo jogja;1;ahmad luthfi bos bandar judi jalur klaten solo jogja;ahmad luthfi bos bandar judi jalur klaten solo jogja;0
Ganjar soal Ahmad Luthfi vs Andika di Pilgub Jateng: Jangan Benturkan TNI-Polri. ;negatif;ganjar soal ahmad luthfi vs andika di pilgub jateng jangan benturkan tnipolri;0;ganjar soal ahmad luthfi vs andika di pilgub jateng jangan benturkan tnipolri;ganjar soal ahmad luthfi vs andika di pilgub jateng jangan benturkan tnipolri;0
Tani Merdeka Sragen Deklarasikan Dukungan Ahmad Luthfi dan Taj Yasin di Pilgub Jateng https://t.co/cVF64OXOPA ;positif;tani merdeka sragen deklarasikan dukungan ahmad luthfi dan taj yasin di pilgub jateng;1;tani merdeka sragen deklarasikan dukungan ahmad luthfi dan taj yasin di pilgub jateng;tani merdeka sragen deklarasikan dukungan ahmad luthfi dan taj yasin di pilgub jateng;0
knp yg ahmad luthfi nama kampus s1 s2nya gak ditulis? ;negatif;knp yg ahmad luthfi nama kampus s snya gak ditulis;0;knp yg ahmad luthfi nama kampus s snya gak ditulis;kenapa yang ahmad luthfi nama kampus si snya enggak ditulis;4
Jadi Ketua Tim Pemenangan Ahmad Luthfi Segini Harta Kekayaan Anto Mukti Putranto - Mata Jambi https://t.co/G1FotuuRh8;negatif;jadi ketua tim pemenangan ahmad luthfi segini harta kekayaan anto mukti putranto mata jambi;2;jadi ketua tim pemenangan ahmad luthfi segini harta kekayaan anto mukti putranto mata jambi;jadi ketua tim pemenangan ahmad luthfi segini harta kekayaan anto mukti putranto mata jambi;0
Secara pamor pak Andika Perkasa lebih terkenal. Namun saya agak ragu kalo beliau bisa membaur dengan budaya Jawa. Sementara pak Ahmad Luthfi ini kurang terkenal namun diliat dari karir nya selalu bertugas di Jawa Tengah. Mungkin akan gampang diterima. Pilkada jateng bakal seru;negatif;secara pamor pak andika perkasa lebih terkenal namun saya agak ragu kalo beliau bisa membaur dengan budaya jawa sementara pak ahmad luthfi ini kurang terkenal namun diliat dari karir nya selalu bertugas di jawa tengah mungkin akan gampang diterima pilkada jateng bakal seru;0;secara pamor pak andika perkasa lebih terkenal namun saya agak ragu kalo beliau bisa membaur dengan budaya jawa sementara pak ahmad luthfi ini kurang terkenal namun diliat dari karir nya selalu bertugas di jawa tengah mungkin akan gampang diterima pilkada jateng bakal seru;secara pamor pak andika perkasa lebih terkenal namun saya agak ragu kalau beliau bisa membaur dengan budaya jawa sementara pak ahmad luthfi ini kurang terkenal namun dilihat dari karir nya selalu bertugas di jawa tengah mungkin akan gampang diterima pemilihan kepala daerah jateng bakal seru;3
Mengintip Harta Kekayaan Ahmad Luthfi Irjen Kemendag yang Diusung Kim Plus Jadi Cagung Jateng https://t.co/BTWlLaS4Xs;positif;mengintip harta kekayaan ahmad luthfi irjen kemendag yang diusung kim plus jadi cagung jateng;1;mengintip harta kekayaan ahmad luthfi irjen kemendag yang diusung kim plus jadi cagung jateng;mengintip harta kekayaan ahmad luthfi irjen kemendag yang diusung kim plus jadi cagung jateng;0
ARMI Community Nyatakan Dukungan Penuh untuk Ahmad Luthfi dan Taj Yasin di Pemilihan Gubernur Jawa Tengah https://t.co/EvG90a2H1j;positif;armi community nyatakan dukungan penuh untuk ahmad luthfi dan taj yasin di pemilihan gubernur jawa tengah;1;armi community nyatakan dukungan penuh untuk ahmad luthfi dan taj yasin di pemilihan gubernur jawa tengah;armi community menyatakan dukungan penuh untuk ahmad luthfi dan taj yasin di pemilihan gubernur jawa tengah;1
Ahmad Luthfi Blusukan ke Pasar Dengarkan Aspirasi Pedagang Pantau Kebutuhan Pokok: Calon gubernur Jawa Tengah Ahmad Luthfi melakukan blusukan ke sejumlah pasar tradisional di Demak Jawa Tengah. https://t.co/rwC6GSXgiv;positif;ahmad luthfi blusukan ke pasar dengarkan aspirasi pedagang pantau kebutuhan pokok calon gubernur jawa tengah ahmad luthfi melakukan blusukan ke sejumlah pasar tradisional di demak jawa tengah;1;ahmad luthfi blusukan ke pasar dengarkan aspirasi pedagang pantau kebutuhan pokok calon gubernur jawa tengah ahmad luthfi melakukan blusukan ke sejumlah pasar tradisional di demak jawa tengah;ahmad luthfi blusukan ke pasar dengarkan aspirasi pedagang pantau kebutuhan pokok calon gubernur jawa tengah ahmad luthfi melakukan blusukan ke sejumlah pasar tradisional di demak jawa tengah;0
Wah gw baru tau kalo Ahmad Luthfi bukan lulusan Akpol dan ternyata dia satu dari sedikit non-lulusan Akpol yang berhasil menjadi Komjen;negatif;wah gw baru tau kalo ahmad luthfi bukan lulusan akpol dan ternyata dia satu dari sedikit nonlulusan akpol yang berhasil menjadi komjen;0;wah gw baru tau kalo ahmad luthfi bukan lulusan akpol dan ternyata dia satu dari sedikit nonlulusan akpol yang berhasil menjadi komjen;wah gue baru tahu kalau ahmad luthfi bukan lulusan akpol dan ternyata dia satu dari sedikit nonlulusan akpol yang berhasil menjadi komjen;3
https://t.co/n8FmWtlXvY - Andika Perkasa dan Ahmad Luthfi akan bertarung di Pemilihan Kepala Daerah (Pilkada) 2024 di Jawa Tengah. Kursi tertinggi di Provinsi ini bakal menjadi rebutan keduanya. Lalu siapa saja yang pernah duduk di kursi Gubernur Jawa Tengah? Berikut adalah https://t.co/DqZRdm412d;positif;andika perkasa dan ahmad luthfi akan bertarung di pemilihan kepala daerah pilkada  di jawa tengah kursi tertinggi di provinsi ini bakal menjadi rebutan keduanya lalu siapa saja yang pernah duduk di kursi gubernur jawa tengah berikut adalah;4;andika perkasa dan ahmad luthfi akan bertarung di pemilihan kepala daerah pilkada  di jawa tengah kursi tertinggi di provinsi ini bakal menjadi rebutan keduanya lalu siapa saja yang pernah duduk di kursi gubernur jawa tengah berikut adalah;andika perkasa dan ahmad luthfi akan bertarung di pemilihan kepala daerah pemilihan kepala daerah di jawa tengah kursi tertinggi di provinsi ini bakal menjadi rebutan keduanya lalu siapa saja yang pernah duduk di kursi gubernur jawa tengah berikut adalah;1
Letjen TNI Purn. AM Putranto Ketua Pemenangan Ahmad Luthfi Rival Eks Panglima TNI Andika Perkasa di Pilgub Jateng 2024 https://t.co/vi7fETOrWV #TempoNasional;positif;letjen tni purn am putranto ketua pemenangan ahmad luthfi rival eks panglima tni andika perkasa di pilgub jateng ;3;letjen tni purn am putranto ketua pemenangan ahmad luthfi rival eks panglima tni andika perkasa di pilgub jateng ;letjen tni purn sama putranto ketua pemenangan ahmad luthfi rival eks panglima tni andika perkasa di pilgub jateng;1
Berbincang dengan Pedagang Ahmad Luthfi Santai Sapa Warga di Pasar Bintoro Demak https://t.co/g1jbg0W16X;positif;berbincang dengan pedagang ahmad luthfi santai sapa warga di pasar bintoro demak;1;berbincang dengan pedagang ahmad luthfi santai sapa warga di pasar bintoro demak;berbincang dengan pedagang ahmad luthfi santai siapa warga di pasar bintoro demak;1
Berikut ini video Pilkada Jateng PPP siap hijaukan Jateng menangkan Ahmad Luthfi dan Taj Yasin Maimoen. https://t.co/f4BmSEi1lm;positif;berikut ini video pilkada jateng ppp siap hijaukan jateng menangkan ahmad luthfi dan taj yasin maimoen;1;berikut ini video pilkada jateng ppp siap hijaukan jateng menangkan ahmad luthfi dan taj yasin maimoen;berikut ini video pemilihan kepala daerah jateng ppp siap hijaukan jateng menangkan ahmad luthfi dan taj yasin maimoen;1
Profil Komjen Ahmad Luthfi Cagub Jateng yang Mengundurkan Diri dari Irjen Kemendag https://t.co/o12VlKFNj0;positif;profil komjen ahmad luthfi cagub jateng yang mengundurkan diri dari irjen kemendag;1;profil komjen ahmad luthfi cagub jateng yang mengundurkan diri dari irjen kemendag;profil komjen ahmad luthfi cagub jateng yang mengundurkan diri dari irjen kemendag;0
Ahmad Luthfi Blusukan ke Pasar Tradisional Demak untuk Serap Aspirasi Masyarakat https://t.co/MaIwyQC5KQ ;positif;ahmad luthfi blusukan ke pasar tradisional demak untuk serap aspirasi masyarakat;1;ahmad luthfi blusukan ke pasar tradisional demak untuk serap aspirasi masyarakat;ahmad luthfi blusukan ke pasar tradisional demak untuk serap aspirasi masyarakat;0
Pak Jokowi dukung sahabatnya Ahmad Luthfi untuk titip petani nelayan santri anak-anak untuk kemajuan Jawa Tengah dan mensukseskan Bapak Ahmad Luthfi dalam pencalonan Calon Gubernur Jawa Tengah ;positif;pak jokowi dukung sahabatnya ahmad luthfi untuk titip petani nelayan santri anakanak untuk kemajuan jawa tengah dan mensukseskan bapak ahmad luthfi dalam pencalonan calon gubernur jawa tengah;0;pak jokowi dukung sahabatnya ahmad luthfi untuk titip petani nelayan santri anakanak untuk kemajuan jawa tengah dan mensukseskan bapak ahmad luthfi dalam pencalonan calon gubernur jawa tengah;pak jokowi dukung sahabatnya ahmad luthfi untuk titip petani nelayan santri anakanak untuk kemajuan jawa tengah dan mensukseskan bapak ahmad luthfi dalam pencalonan calon gubernur jawa tengah;0
Ahmad Luthfi Gagas Destinasi PKL dan UMKM untuk Tumbuhkan Ekonomi Masyarakat https://t.co/u3WVPKkQyS ;positif;ahmad luthfi gagas destinasi pkl dan umkm untuk tumbuhkan ekonomi masyarakat;1;ahmad luthfi gagas destinasi pkl dan umkm untuk tumbuhkan ekonomi masyarakat;ahmad luthfi gagas destinasi pkl dan umkm untuk tumbuhkan ekonomi masyarakat;0
Ahmad Luthfi Ingin Kesejahteraan Pedagang Tradisional Diperhatikan https://t.co/o85MRqViLj;positif;ahmad luthfi ingin kesejahteraan pedagang tradisional diperhatikan;1;ahmad luthfi ingin kesejahteraan pedagang tradisional diperhatikan;ahmad luthfi ingin kesejahteraan pedagang tradisional diperhatikan;0
Banner ahmad luthfi di deket pohon depan rumah tulisannya tidak boleh ada warga jateng yang miskin Oh really? Apakah bisa mengentaskan kemiskinan?;negatif;banner ahmad luthfi di deket pohon depan rumah tulisannya tidak boleh ada warga jateng yang miskin oh really apakah bisa mengentaskan kemiskinan;0;banner ahmad luthfi di deket pohon depan rumah tulisannya tidak boleh ada warga jateng yang miskin oh really apakah bisa mengentaskan kemiskinan;banner ahmad luthfi di dekat pohon depan rumah tulisannya tidak boleh ada warga jateng yang miskin oh really apakah bisa mengentaskan kemiskinan;1
Ahmad Luthfi bukannya yg nyuruh dekan2 univ di Jateng buat bikin pernyataan terima kasih ke Jokowi buat meredam pergerakan demo dari mahasiswa terhadap pemerintah?;negatif;ahmad luthfi bukannya yg nyuruh dekan univ di jateng buat bikin pernyataan terima kasih ke jokowi buat meredam pergerakan demo dari mahasiswa terhadap pemerintah;0;ahmad luthfi bukannya yg nyuruh dekan univ di jateng buat bikin pernyataan terima kasih ke jokowi buat meredam pergerakan demo dari mahasiswa terhadap pemerintah;ahmad luthfi bukannya yang nyuruh dekan universitas di jateng buat bikin pernyataan terima kasih ke jokowi buat meredam pergerakan demo dari mahasiswa terhadap pemerintah;2
Terbaru Survei Pilkada Jateng 2024 Jawa Tengah Kandang Banteng? Andika Perkasa vs Ahmad Luthfi https://t.co/79crG3aOcQ ;negatif;terbaru survei pilkada jateng  jawa tengah kandang banteng andika perkasa vs ahmad luthfi;2;terbaru survei pilkada jateng  jawa tengah kandang banteng andika perkasa vs ahmad luthfi;terbaru survei pemilihan kepala daerah jateng jawa tengah kandang banteng andika perkasa vs ahmad luthfi;1
Survei Pilkada Jateng 2024 Terbaru September Elektabilitas Andika Perkasa sudah Salip Ahmad Luthfi https://t.co/tVBD3HYYrw ;negatif;survei pilkada jateng  terbaru september elektabilitas andika perkasa sudah salip ahmad luthfi;2;survei pilkada jateng  terbaru september elektabilitas andika perkasa sudah salip ahmad luthfi;survei pemilihan kepala daerah jateng terbaru september elektabilitas andika perkasa sudah salip ahmad luthfi;1
Hasil Survei Pilkada Jateng 2024 Gerak Cepat Andika Perkasa Elektabilitas Kini Saingi Ahmad Luthfi https://t.co/9k4VJalKgK ;negatif;hasil survei pilkada jateng  gerak cepat andika perkasa elektabilitas kini saingi ahmad luthfi;2;hasil survei pilkada jateng  gerak cepat andika perkasa elektabilitas kini saingi ahmad luthfi;hasil survei pemilihan kepala daerah jateng gerak cepat andika perkasa elektabilitas kini saingi ahmad luthfi;1
PERANG Bintang di Pilgub Jateng Ahmad Luthfi Pakai Jenderal Dudung Menghadapi Andika Perkasa ://t.co/Oneh6Oy2QI https://t.co/lWe8iDVel4;negatif;perang bintang di pilgub jateng ahmad luthfi pakai jenderal dudung menghadapi andika perkasa tcoonehoyqi;1;perang bintang di pilgub jateng ahmad luthfi pakai jenderal dudung menghadapi andika perkasa tcoonehoyqi;perang bintang di pilgub jateng ahmad luthfi pakai jenderal dudung menghadapi andika perkasa tcoonehoyqi;0
Dulu Kawan Sekarang Lawan Intip Profil Letjen TNI (Purn) Anto Mukti yang Jadi Timses Ahmad Luthfi https://t.co/QWjWqfPC9C;negatif;dulu kawan sekarang lawan intip profil letjen tni purn anto mukti yang jadi timses ahmad luthfi;1;dulu kawan sekarang lawan intip profil letjen tni purn anto mukti yang jadi timses ahmad luthfi;dulu kawan sekarang lawan intip profil letjen tni purn anto mukti yang jadi timses ahmad luthfi;0
Di Jateng ini unik ada fenomena dimana pendukung Pak Prabowo dukung Pak Andika bukan karena Pak Andika dari PDIP tapi karena Pak Andika dari TNI. Jadi memang pure pendukung Pak Prabowo bukan pendukung PDIP. Ini jadi warning juga untuk Pak Ahmad Luthfi.;negatif;di jateng ini unik ada fenomena dimana pendukung pak prabowo dukung pak andika bukan karena pak andika dari pdip tapi karena pak andika dari tni jadi memang pure pendukung pak prabowo bukan pendukung pdip ini jadi warning juga untuk pak ahmad luthfi;0;di jateng ini unik ada fenomena dimana pendukung pak prabowo dukung pak andika bukan karena pak andika dari pdip tapi karena pak andika dari tni jadi memang pure pendukung pak prabowo bukan pendukung pdip ini jadi warning juga untuk pak ahmad luthfi;di jateng ini unik ada fenomena dimana pendukung pak prabowo dukung pak andika bukan karena pak andika dari pdip tapi karena pak andika dari tni jadi memang pure pendukung pak prabowo bukan pendukung pdip ini jadi warning juga untuk pak ahmad luthfi;0
Ahmad luthfi Taj Yasin bakalan Fokus Bekerja Untuk Rakyat pasti beneran aman dukungan kuat dari komunitas Peci Ireng ;positif;ahmad luthfi taj yasin bakalan fokus bekerja untuk rakyat pasti beneran aman dukungan kuat dari komunitas peci ireng;0;ahmad luthfi taj yasin bakalan fokus bekerja untuk rakyat pasti beneran aman dukungan kuat dari komunitas peci ireng;ahmad luthfi taj yasin akan fokus bekerja untuk rakyat pasti benaran aman dukungan kuat dari komunitas peci ireng;2
