text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Ohh ini jalur lobi mertuanya to? Untuk seorang perwira TNI seperti Andika Perkasa bisa mendapatkan pangkat bintang empat prosesnya melalui beberapa tahapan resmi dan formal yang ditentukan oleh aturan dan regulasi militer di Indonesia.;negatif;ohh ini jalur lobi mertuanya to untuk seorang perwira tni seperti andika perkasa bisa mendapatkan pangkat bintang empat prosesnya melalui beberapa tahapan resmi dan formal yang ditentukan oleh aturan dan regulasi militer di indonesia;0;ohh ini jalur lobi mertuanya to untuk seorang perwira tni seperti andika perkasa bisa mendapatkan pangkat bintang empat prosesnya melalui beberapa tahapan resmi dan formal yang ditentukan oleh aturan dan regulasi militer di indonesia;oh ini jalur lobi mertuanya tapi untuk seorang perwira tni seperti andika perkasa bisa mendapatkan pangkat bintang empat prosesnya melalui beberapa tahapan resmi dan formal yang ditentukan oleh aturan dan regulasi militer di indonesia;2
Mantan Panglima TNI Jenderal (Purn) Andika Perkasa mengaku siap jika ditugaskan partai maju dalam Pilgub Jateng. Hal ini sebagai ketaatnya terhadap perintah partai. https://t.co/GTTCipLMrv;positif;mantan panglima tni jenderal purn andika perkasa mengaku siap jika ditugaskan partai maju dalam pilgub jateng hal ini sebagai ketaatnya terhadap perintah partai;1;mantan panglima tni jenderal purn andika perkasa mengaku siap jika ditugaskan partai maju dalam pilgub jateng hal ini sebagai ketaatnya terhadap perintah partai;mantan panglima tni jenderal purn andika perkasa mengaku siap jika ditugaskan partai maju dalam pilgub jateng hal ini sebagai ketaatnya terhadap perintah partai;0
Jateng Andika Perkasa insya Allah Fik Wakil dari pkb;positif;jateng andika perkasa insya allah fik wakil dari pkb;0;jateng andika perkasa insya allah fik wakil dari pkb;jateng andika perkasa insya allah fik wakil dari pkb;0
Kemunculan Politikus PDIP yang juga mantan Panglima TNI Jenderal TNI (Purn) Andika Perkasa sebagai kader partai yang siap bertarung di Pilkada Jateng memberikan pertanda keseriusan @PDI_Perjuangan bertarung di pesta demokrasi daerah nanti. https://t.co/5z5mngpRRi;positif;kemunculan politikus pdip yang juga mantan panglima tni jenderal tni purn andika perkasa sebagai kader partai yang siap bertarung di pilkada jateng memberikan pertanda keseriusan bertarung di pesta demokrasi daerah nanti;2;kemunculan politikus pdip yang juga mantan panglima tni jenderal tni purn andika perkasa sebagai kader partai yang siap bertarung di pilkada jateng memberikan pertanda keseriusan bertarung di pesta demokrasi daerah nanti;kemunculan politikus pdip yang juga mantan panglima tni jenderal tni purn andika perkasa sebagai kader partai yang siap bertarung di pemilihan kepala daerah jateng memberikan pertanda keseriusan bertarung di pesta demokrasi daerah nanti;1
Bambang Pacul hingga Pak @ganjarpranowo mengatakan akan mendukung Andika Perkasa jika diberikan amanah utk maju di Pilgub Jateng. Banteng Perkasa itu Bernama Andika Perkasa https://t.co/gSL6MGMpAO;positif;bambang pacul hingga pak mengatakan akan mendukung andika perkasa jika diberikan amanah utk maju di pilgub jateng banteng perkasa itu bernama andika perkasa;2;bambang pacul hingga pak mengatakan akan mendukung andika perkasa jika diberikan amanah utk maju di pilgub jateng banteng perkasa itu bernama andika perkasa;bambang pacul hingga pak mengatakan akan mendukung andika perkasa jika diberikan amanah untuk maju di pilgub jateng banteng perkasa itu bernama andika perkasa;1
Jika Ahok Anis digabung maka ini Mantab sih. Untuk Hendar akan bagus jika bareng Andika Perkasa di Jateng Bro ;positif;jika ahok anis digabung maka ini mantab sih untuk hendar akan bagus jika bareng andika perkasa di jateng bro;0;jika ahok anis digabung maka ini mantab sih untuk hendar akan bagus jika bareng andika perkasa di jateng bro;jika ahok anis digabung maka ini mantab sih untuk hendar akan bagus jika bareng andika perkasa di jateng saudara laki-laki;1
 TEST OMBAK Survei Pilkada Jateng 2024 Elektabilitas Cagub Terkuat Terancam Baliho Andika Perkasa Bermunculan https://t.co/zGBS9AYnEn;negatif;test ombak survei pilkada jateng  elektabilitas cagub terkuat terancam baliho andika perkasa bermunculan;2;test ombak survei pilkada jateng  elektabilitas cagub terkuat terancam baliho andika perkasa bermunculan;test ombak survei pemilihan kepala daerah jateng elektabilitas cagub terkuat terancam baliho andika perkasa bermunculan;1
Assalamualaikum warahmatullahi wabarukatuh Kulo Nuwun Jawa Tengah... Jendral Purnawirawan TNI Andika Perkasa Siap Maju Pilkada Jawa Tengah jika ditugaskan Oleh Partai Sbg kader beliau Harus Siap https://t.co/j0005KMIuh;positif;assalamualaikum warahmatullahi wabarukatuh kulo nuwun jawa tengah jendral purnawirawan tni andika perkasa siap maju pilkada jawa tengah jika ditugaskan oleh partai sbg kader beliau harus siap;1;assalamualaikum warahmatullahi wabarukatuh kulo nuwun jawa tengah jendral purnawirawan tni andika perkasa siap maju pilkada jawa tengah jika ditugaskan oleh partai sbg kader beliau harus siap;assalamualaikum warahmatullahi wabarukatuh kulo nuwun jawa tengah jenderal purnawirawan tni andika perkasa siap maju pemilihan kepala daerah jawa tengah jika ditugaskan oleh partai sebagai kader beliau harus siap;3
Mantan Panglima TNI Jenderal (Purn) Andika Perkasa paling cocok menggantikan @ganjarpranowo di Jawa Tengah. Karena beliau disiplin tegas jujur nasionalis dan humanis. https://t.co/lfavsBkpAs;positif;mantan panglima tni jenderal purn andika perkasa paling cocok menggantikan di jawa tengah karena beliau disiplin tegas jujur nasionalis dan humanis;2;mantan panglima tni jenderal purn andika perkasa paling cocok menggantikan di jawa tengah karena beliau disiplin tegas jujur nasionalis dan humanis;mantan panglima tni jenderal purn andika perkasa paling cocok menggantikan di jawa tengah karena beliau disiplin tegas jujur nasionalis dan humanis;0
 jangan putus asa masih ada harapan Susi Pudjiastuti di Jabar atau Andika Perkasa di Jateng kalau mereka berhasil bisa itu dicalonkan di 2029 mari alihkan fokus;positif;jangan putus asa masih ada harapan susi pudjiastuti di jabar atau andika perkasa di jateng kalau mereka berhasil bisa itu dicalonkan di  mari alihkan fokus;1;jangan putus asa masih ada harapan susi pudjiastuti di jabar atau andika perkasa di jateng kalau mereka berhasil bisa itu dicalonkan di  mari alihkan fokus;jangan putus asa masih ada harapan susi pudjiastuti di jabar atau andika perkasa di jateng kalau mereka berhasil bisa itu dicalonkan di mari alihkan fokus;0
Ahok Rano Karno Djarot Risma Andika Perkasa Nama2 itu yang jadi kandidat cagub Jakarta dari PDIP ;positif;ahok rano karno djarot risma andika perkasa nama itu yang jadi kandidat cagub jakarta dari pdip;0;ahok rano karno djarot risma andika perkasa nama itu yang jadi kandidat cagub jakarta dari pdip;ahok rano karno djarot risma andika perkasa nama itu yang jadi kandidat cagub jakarta dari pdip;0
@din0ajah @FelixSGL1 @vwexcellent Dilawan Andika perkasa panglima TNI jenderal penuh pula. Sementara Lutfi blm jenderal penuh masih Irjen hy mantan Kapolda Jateng. Ada gerakan asal bukan polisi. Berat peluang kim plus di Jateng. Di Jatim kandidat kim plus juga tak perform meme viral itu jadi pertanda.;negatif;dilawan andika perkasa panglima tni jenderal penuh pula sementara lutfi blm jenderal penuh masih irjen hy mantan kapolda jateng ada gerakan asal bukan polisi berat peluang kim plus di jateng di jatim kandidat kim plus juga tak perform meme viral itu jadi pertanda;3;dilawan andika perkasa panglima tni jenderal penuh pula sementara lutfi blm jenderal penuh masih irjen hy mantan kapolda jateng ada gerakan asal bukan polisi berat peluang kim plus di jateng di jatim kandidat kim plus juga tak perform meme viral itu jadi pertanda;dilawan andika perkasa panglima tni jenderal penuh pula sementara lutfi belum jenderal penuh masih irjen hai mantan kapolda jateng ada gerakan asal bukan polisi berat peluang kim plus di jateng di jatim kandidat kim plus juga tidak perform meme viral itu jadi pertanda;3
PDIP memiliki tiga nama internal yang bisa diusung sebagai Cagub di Pilkada Jakarta 2024: . Basuki Tjahaja Purnama . Andika Perkasa dan . Pramono Anung. PSI bisa usung paslon sendiri tapi tidak bisa mencalonkan Ketuanya karena belum cukup 30 tahun di Sept 2024 ini.;negatif;pdip memiliki tiga nama internal yang bisa diusung sebagai cagub di pilkada jakarta  basuki tjahaja purnama andika perkasa dan pramono anung psi bisa usung paslon sendiri tapi tidak bisa mencalonkan ketuanya karena belum cukup  tahun di sept  ini;6;pdip memiliki tiga nama internal yang bisa diusung sebagai cagub di pilkada jakarta  basuki tjahaja purnama andika perkasa dan pramono anung psi bisa usung paslon sendiri tapi tidak bisa mencalonkan ketuanya karena belum cukup  tahun di sept  ini;pdip memiliki tiga nama internal yang bisa diusung sebagai cagub di pemilihan kepala daerah jakarta basuki tjahaja purnama andika perkasa dan pramono anung psi bisa usung paslon sendiri tapi tidak bisa mencalonkan ketuanya karena belum cukup tahun di september ini;2
Nampaknya sudah banyak warga Jateng yg sudah jatuh cinta sama jenderal Andika Perkasa Semoga disemogakan Andika Perkasa untuk Jateng https://t.co/VtNFWquWdT;positif;nampaknya sudah banyak warga jateng yg sudah jatuh cinta sama jenderal andika perkasa semoga disemogakan andika perkasa untuk jateng;1;nampaknya sudah banyak warga jateng yg sudah jatuh cinta sama jenderal andika perkasa semoga disemogakan andika perkasa untuk jateng;nampaknya sudah banyak warga jateng yang sudah jatuh cinta sama jenderal andika perkasa semoga disemogakan andika perkasa untuk jateng;1
Jendral Andika Perkasa Tertinggi di Survei Pilgub Jateng Kaesang Boncos https://t.co/uX1JMMid9z;positif;jendral andika perkasa tertinggi di survei pilgub jateng kaesang boncos;1;jendral andika perkasa tertinggi di survei pilgub jateng kaesang boncos;jenderal andika perkasa tertinggi di survei pilgub jateng kaesang boncos;1
Bagaimana kalau mas @aniesbaswedan masuk PKB dan gandèng PDIP - Anies Cagub di DKJ cawagub dari PDIP ( misal Anies+Rano ) - Andika Perkasa Cagub Jateng Cawagub dari PKB (Andikà+Yusuf Chudlori);positif;bagaimana kalau mas masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip misal aniesrano andika perkasa cagub jateng cawagub dari pkb andikàyusuf chudlori;5;bagaimana kalau mas masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip misal aniesrano andika perkasa cagub jateng cawagub dari pkb andikàyusuf chudlori;bagaimana kalau mas masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip misal aniesrano andika perkasa cagub jateng cawagub dari pkb andikàyusuf chudlori;0
Wahai dulur - dulur wargo Jawa tengah.. jangan biarkan 5 taon daerahmu hancur karena guyuran bansos beracun. #AsalBukanPolisi Andika Perkasa pilihan terbaik untukmu dan daerahmu. AP Militer tapi lebih manusiawi ketimbang sipil. Gak planga-plongo Tak butuh pencitraan https://t.co/DzufmuZj2M;positif;wahai dulur dulur wargo jawa tengah jangan biarkan  taon daerahmu hancur karena guyuran bansos beracun andika perkasa pilihan terbaik untukmu dan daerahmu ap militer tapi lebih manusiawi ketimbang sipil gak plangaplongo tak butuh pencitraan;4;wahai dulur dulur wargo jawa tengah jangan biarkan  taon daerahmu hancur karena guyuran bansos beracun andika perkasa pilihan terbaik untukmu dan daerahmu ap militer tapi lebih manusiawi ketimbang sipil gak plangaplongo tak butuh pencitraan;wahai dulur dulur wargo jawa tengah jangan biarkan tahun daerahmu hancur karena guyuran bansos beracun andika perkasa pilihan terbaik untukmu dan daerahmu apa militer tapi lebih manusiawi ketimbang sipil enggak plangaplongo tidak butuh pencitraan;4
Respect dengan komandan 'Korea' Bambang Pacul yang mengaku akan fokus pada persiapan di lapangan untuk mendukung Andika Perkasa di Pilgub Jawa Tengah. Melenting sekali... Banteng Perkasa. https://t.co/K9xpsNqmAc;positif;respect dengan komandan korea bambang pacul yang mengaku akan fokus pada persiapan di lapangan untuk mendukung andika perkasa di pilgub jawa tengah melenting sekali banteng perkasa;1;respect dengan komandan korea bambang pacul yang mengaku akan fokus pada persiapan di lapangan untuk mendukung andika perkasa di pilgub jawa tengah melenting sekali banteng perkasa;respect dengan komandan korea bambang pacul yang mengaku akan fokus pada persiapan di lapangan untuk mendukung andika perkasa di pilgub jawa tengah melenting sekali banteng perkasa;0
Kans Andika Perkasa untuk Pilgub Jateng cukup terbuka. Dia menjadi salah satu opsi bakal calon gubernur Jawa Tengah dari @PDI_Perjuangan. https://t.co/FO4Smef46P;positif;kans andika perkasa untuk pilgub jateng cukup terbuka dia menjadi salah satu opsi bakal calon gubernur jawa tengah dari;2;kans andika perkasa untuk pilgub jateng cukup terbuka dia menjadi salah satu opsi bakal calon gubernur jawa tengah dari;kans andika perkasa untuk pilgub jateng cukup terbuka dia menjadi salah satu opsi bakal calon gubernur jawa tengah dari;0
Sebagai kader PDIP Andika Perkasa menyatakan kesiapannya untuk maju dalam Pilgub Jateng 2024. Ketua DPD PDIP Jateng Bambang Pacul pun mengakui hal itu. Kendati demikian baik Andika maupun Pacul tetap menyerahkan keputusan akhir kepada Ketua Umum PDIP Megawati Soekarnoputri. . https://t.co/Ssn8cSPaHy;positif;sebagai kader pdip andika perkasa menyatakan kesiapannya untuk maju dalam pilgub jateng  ketua dpd pdip jateng bambang pacul pun mengakui hal itu kendati demikian baik andika maupun pacul tetap menyerahkan keputusan akhir kepada ketua umum pdip megawati soekarnoputri;3;sebagai kader pdip andika perkasa menyatakan kesiapannya untuk maju dalam pilgub jateng  ketua dpd pdip jateng bambang pacul pun mengakui hal itu kendati demikian baik andika maupun pacul tetap menyerahkan keputusan akhir kepada ketua umum pdip megawati soekarnoputri;sebagai kader pdip andika perkasa menyatakan kesiapannya untuk maju dalam pilgub jateng ketua dpd pdip jateng bambang pacul pun mengakui hal itu kendati demikian baik andika maupun pacul tetap menyerahkan keputusan akhir kepada ketua umum pdip megawati soekarnoputri;0
Yg setuju Jend Andika Perkasa jadi gubernur Jateng cung ️ https://t.co/C8fbPrFHyO;positif;yg setuju jend andika perkasa jadi gubernur jateng cung;2;yg setuju jend andika perkasa jadi gubernur jateng cung;yang setuju jend andika perkasa jadi gubernur jateng cung;1
Ketegasan Andika Perkasa magnet bagi warga Jateng! ;positif;ketegasan andika perkasa magnet bagi warga jateng;0;ketegasan andika perkasa magnet bagi warga jateng;ketegasan andika perkasa magnet bagi warga jateng;0
Mantan Panglima TNI Jenderal (Purn) Andika Perkasa mengaku siap maju di Pilgub Jawa Tengah 2024. Dia menyebut bahwa hingga kini penugasan tersebut belum ada. Namun Andika menekankan bahwa sebagai kader dirinya harus siap ditugaskan di mana pun. https://t.co/r8tr2Lb1Yo https://t.co/NKDJ7yImnF;negatif;mantan panglima tni jenderal purn andika perkasa mengaku siap maju di pilgub jawa tengah  dia menyebut bahwa hingga kini penugasan tersebut belum ada namun andika menekankan bahwa sebagai kader dirinya harus siap ditugaskan di mana pun;3;mantan panglima tni jenderal purn andika perkasa mengaku siap maju di pilgub jawa tengah  dia menyebut bahwa hingga kini penugasan tersebut belum ada namun andika menekankan bahwa sebagai kader dirinya harus siap ditugaskan di mana pun;mantan panglima tni jenderal purn andika perkasa mengaku siap maju di pilgub jawa tengah dia menyebut bahwa hingga kini penugasan tersebut belum ada namun andika menekankan bahwa sebagai kader dirinya harus siap ditugaskan di mana pun;0
Bagaimana kalau mas Anies masuk PKB dan gandèng PDIP - Anies Cagub di DKJ cawagub dari PDIP - Andika Perkasa Cagub Jateng Cawagub dari PKB;negatif;bagaimana kalau mas anies masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip andika perkasa cagub jateng cawagub dari pkb;2;bagaimana kalau mas anies masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip andika perkasa cagub jateng cawagub dari pkb;bagaimana kalau mas anies masuk pkb dan gandèng pdip anies cagub di dkj cawagub dari pdip andika perkasa cagub jateng cawagub dari pkb;0
