text;sentimen
Ahmad Luthfi akan memacu industri padat karya di Jawa Tengah. Hal ini akan memberikan efek langsung untuk meningkatkan daya beli masyarakat. ;netral
Calon Gubernur peduline sakpole karo santri dukung yuk 02 Ahmad Luthfi Gus Yasin. ;positif
Ahmad Luthfi berkomitmen akan menata ulang penyediaan pupuk bagi para petani di Jawa Tengah. Bahkan beliau akan menjadikan petani sebagai raja di provinsi ini dengan kemudahan-kemudahan yang diberikan.;netral
Cagub Nomor 2 Ahmad Luthfi Canangkan 1 SMA Unggulan Per Kecamatan di Jateng - https://t.co/fOOiwQOr55 https://t.co/DTPr9HB3R0;netral
Blusukan ke Pasar Ahmad Luthfi Serap Aspirasi Warga Pekalongan Sambil Sarapan di Warteg: Calon Gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi melakukan kampanye dengan blusukan ke Pasar Kajen Kabupaten Pekalongan Jawa Tengah. https://t.co/Qu59cV0o4L;netral
Mesin Partai Golkar Bergerak Menangkan Ahmad Luthfi-Taj Yasin di Pilgub Jateng https://t.co/lo65nQlNJO https://t.co/PNzVq5y3ix;positif
Saat Bahlil Turun Gunung Kampanyekan Ahmad Luthfi-Taj Yasin di Solo;netral
Yang muda yang bersuara Gen Z mendapat tempat tersendiri di perjuangan mewujudkan Jawa Tengah oleh nomor urut 02 Pak Ahmad Luthfi dan Gus Yasin.;netral
Kalau callon gub jateng ahmad luthfi suka simpen cewe itu namanya santapan apa pak mul https://t.co/U9pd7HQPTN;negatif
Insaallah ndak akan salag pilih dulur....Pak Ahmad Luthfi sosok cerdas sederhana dekat masyarakat Insaallah akan membawa Jawa tengah lebih baik.;positif
Sejumlah relawan se-Solo Raya yang sebelumnya mendukung Calon Gubernur (Cagub) Andhika Perkasa berbelok arah. Mereka menyatakan mendukung Cagub Ahmad Luthfi karena program kerjanya dinilai realistis dan sesuai dengan kebutuhan masyarakat. https://t.co/57DnDHroDe https://t.co/b333MRUYmP;positif
Lewat lomba mancing ikan lele Ahmad Luthfi dukung program makan siang gratis Prabowo-Gibran. Kami mendukung program pemerintah pusat makan bergizi gratis. Ikan jadi salah satu sumber protein ujar dia. https://t.co/v2aWdLHtTb;netral
Dekat dan mendekat Masyarakat 02 Pak Ahmad Luthfi Gus Yasin Insaallah Jateng akan lebih baik. ;positif
Ahmad Luthfi Siap Hadapi Debat Pertama Pilgub Jateng 2024 https://t.co/xjQBdLrrtm;netral
Ahmad Luthfi siap berikan solusi terbaik https://t.co/U2lM9oi5Ai;netral
Deklarasi Dukung Cagub Ahmad Luthfi Warga Wadas Minta Wisata Agro Durian https://t.co/reveNzYhch;netral
Tetap semangat Garuda! Matur suwun Pak Ahmad Luthfi yang telah rawuh nonton bareng masyarakat dan cah-cah;netral
Yang ane inget kapoldanya Irjen Ahmad Luthfi. Yg sangat represif menghadapi wadas. Bisa di googling kok.;netral
Cagub Jawa Tengah Ahmad Luthfi: Saya Itu Orang PAN https://t.co/WYtzaypXVN;netral
Sekjen Gerindra Sebut Pertemuan Prabowo-Megawati Perkuat Posisi Ahmad Luthfi;netral
Aksi Kocak Ahmad Luthfi Hibur Nelayan dan Warganet dengan Topi Capingnya Muter https://t.co/kU02j0LzRx;netral
Bawaslu Usut Keterlibatan Kades di Kampanye Ahmad Luthfi-Taj Yasin https://t.co/3j7coFKP66;netral
Di Jawa Tengah tantangan utama Golkar adalah memenangkan pasangan Ahmad Luthfi dan Taj Yasin di Pilgub mendatang. Bahlil Golkar https://t.co/iHtiYPkZ5i;netral
Di Jawa Tengah Golkar punya tantangan untuk memenangkan pasangan Ahmad Luthfi dan Taj Yasin pada Pemilihan Gubernur dan Wakil Gubernur. Meski demikian dengan strategi yang tepat dan koordinasi yang baik Bahlil yakin Golkar akan mampu mengatasi tantangan tersebut Bahlil Golkar https://t.co/fK3TkzZqE8;netral
Relawan Nderek Bu Maharani Deklarasikan Dukungan untuk Ahmad Luthfi Taj Yasin di Pilgub Jateng 2024 https://t.co/c0RKhkRQSA;positif
Selasa 8 Oktober 2024 Faruq-Ashim akan berkonsolidasi bersama Mas Kaesang dan Calon Gubernur Ahmad Luthfi di Kota Tegal. Untuk mencapai keadilan dan kemakmuran. ;netral
Safari Politik di Jateng Kaesang Pangarep Dukung Ahmad Luthfi-Taj Yasin dan Faruq-Ashim https://t.co/cThEpYISBH;netral
Acara kampanye pasangan Ahmad Luthfi dan Taj Yasin Maimoen di Blora berhasil menarik ribuan warga yang hadir di Lapangan Gelora Pilang Randublatung pada Minggu pagi 13 Oktober 2024. https://t.co/DlVIAa3cPu;netral
Bahlil Lahadalia Tunjuk Wihaji dan Nusron Wahid Menangkan Ahmad Luthfi di Pilgub Jateng https://t.co/JpIWRKRkG8;netral
Ahmad Luthfi Belum Terpikir Gabung Partai Golkar Meski Diusung di Pilgub Jateng ;netral
Ahmad Luthfi Janji Jika Terpilih Akan Membangun Satu Sekolah Unggulan di Tiap Kecamatan https://t.co/Ibt1HuolLm;positif
Petani Purworejo Harap Ahmad Luthfi Hadirkan Kemudahan Akses Pupuk Subsidi ;netral
Semakin tenang kalo ada beliau.. https://t.co/eVf1F0byXJ Ahmad Luthfi bersama Calon Wakil Gubernur Jateng Taj Yasin menghadiri Maulid Akbar Kanzus Sholawat Habib Luthfi Bin Ali Bin Yahya di Pekalongan.;netral
Ahmad Luthfi soal Debat Cagub Jateng: Tak Ada Persiapan Khusus Biasa Saja ;netral
Ahmad Luthfi dan Taj Yasin Maimoen: Ahmad Luthfi adalah mantan Kapolda Jawa Tengah sedangkan Taj Yasin adalah mantan Wakil Gubernur. Mereka didukung oleh sembilan partai politik dan memiliki pengalaman yang cukup di pemerintahan.;positif
dan kemarin sambil bagi² sembako lagi di solo buat si ahmad luthfi lagu lama menjelang pilkada;netral
Calon Gubernur Ahmad Luthfi berkomitmen menyelesaikan persoalan sampah. Tak hanya penanganan di Tempat Pembuangan Akhir (TPA) sampah namun juga menekan jumlah sampah sejak di rumah tangga. https://t.co/DxcqLSTtSf https://t.co/kCQHNBbGb2;netral
@psi_id Ahmad Luthfi harus menang ;netral
Melalui Ajang Ngopeni Sehat Ngelakoni Senam RGPN Jawa Tengah Ajak Warga Pilih Ahmad Luthfi jadi Gubernur https://t.co/kb6pRrk6Ta;positif
@psi_id Gaskeun! Jangan lupa juga Gubernurnya Ahmad Luthfi;netral
Optimisme tersebut terbangun karena Ahmad Luthfi dinilai merakyat dan sesuai dengan pilihan masyarakat Jawa Tengah. https://t.co/RcJjlPxbki;netral
Elektabiitas Andika Perkasa ungguli Ahmad Luthfi di bidang ini cek 4 hasil survei Pilkada Jateng 2024. ;negatif
Si Ahmad Luthfi ini katanya calon gubernur jawa tengah ya? Mines kelakuan gini;negatif
Calon gubernur jawa tengah tapi kelakuannnya mines si Ahmad Luthfi ini hadehh;negatif
Bahaya sih kalo emg jadi gubernur jawa tengah si Ahmad Luthfi ini;negatif
Pengaruh Ganjar dan Elektabilitas Ahmad Luthfi vs Andika Perkasa Hasil Survei Pilkada Jateng 2024 https://t.co/19L1HNfMs0 lewat @tribunkaltim;netral
Calon Gubernur Ahmad Luthfi berkomitmen menyelesaikan persoalan sampah. Tak hanya penanganan di Tempat Pembuangan Akhir (TPA) sampah namun juga menekan jumlah sampah sejak di rumah tangga. https://t.co/dSBDWTfwtM https://t.co/UWMOO5OAzA;netral
Elektabilitas Ahmad Luthfi di Hasil Survei Pilkada Jateng 2024 Andika Perkasa Soroti Isu Kemiskinan Jelang Debat ;netral
Blusukan ke Pasar Tradisional Ahmad Luthfi Serap Aspirasi Pedagang: Calon gubernur dan wakil gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi-Taj Yasin melakukan safari politik di dua tempat berbeda. https://t.co/Ohgnwru3ii;netral
Kaesang Minta Kader PSI Menangkan Pasangan Ahmad Luthfi-Taj Yasin di Pilkada Jateng https://t.co/GKfmKggaD4;netral
Cerita Haru Kedekatan Ahmad Luthfi dengan SBY Saat Temani Istri di Rumah Sakit https://t.co/2r8ljiR7xB;netral
Sekjen Gerindra Optimis Ahmad Luthfi Menang di Pilkada Jateng https://t.co/huWMOX0pGh https://t.co/p5hYQEUMiZ;netral
Momen Kocak Cagub Jateng Ahmad Luthfi saat Diberikan Topi Caping dari Nelayan https://t.co/V0lZBTLDtN;netral
Elektabilitas Andika Perkasa vs Ahmad Luthfi Hasil Survei Pilkada Jateng 2024 Ada Pengaruh Ganjar https://t.co/VHEeSeQPQz lewat @tribunkaltim;netral
Safari Politik di Jateng Kaesang Minta Kader Solid Menangkan Ahmad Luthfi-Taj Yasin https://t.co/OII4Wco1Tp;netral
Iya sudah di pastikan Pilgub di Jateng pemenang nya Ahmad Luthfi dan taj Yasin.;positif
Kasus ini jaman si Lutfi ( Tukang remes pantat biduan ) jadi Kapolda JATENG.. Kasian sekali korban sudah mencari keadilan tapi tidak di gubris oleh ISILOP .. Emang kapret itu lembaga jadi inget motor aing yang ilang pas laporan ke isilop malah di bentak . https://t.co/rksaVKxBCs;negatif
Padahal sudah ngerahin bot Buat nyerang Andika maupun PDIP tapi Ahmad Luthfi - Taj Yasin masih aja ketinggalan jauh dari Andika Perkasa - Hendrar Prihadi. Ini menjadi bukti bahwa masyarakat Jawa Tengah itu butuh Rambo bukan Sambo. https://t.co/ZGdHrST8sJ;negatif
Calon Gubernur Jawa Tengah Ahmad Luthfi ..... https://t.co/1Y1fJ2dGvi;netral
Sudah waktunya Jateng dipimpin pemimpin yang tegas mengayomi dan ada untuk rakyanya serta dekat dengan ulama dan tokoh agama yang ada di jateng monggo coblos nomor urut 02 Pak Ahmad Luthfi Gus Yasin.  https://t.co/KJSxBCeYbj;positif
Bismillah semua karena Allah yuk dukung Pak Ahmad Luthfi Gus Yasin Ngopeni Ngelakoni nomor urut 02 untuk Jateng lebih baik.;positif
Kabar baik Jateng tetap banteng. Survei terbaru yg digelar Panel Survei Indonesia dari 30 September hingga 10 Oktober 2024. Hasilnya Rambo menang segalanya. Tingkat kesukaan Andika-Hendi 78 9% Luthfi-Yasin 60 8%. Elektabilitas pertanyaan terbuka Andika-Hendi 48 7% https://t.co/w3Qar7Spot;negatif
Bismillah semua karena Allah yuk dukung Pak Ahmad Luthfi Gus Yasin Ngopeni Ngelakoni nomor urut 02 untuk Jateng lebih baik. ;positif
kesederhanaan dan kepedulian dari Ahmad Luthfi yang selalu menyapa rakyat. ;positif
Ngopeni Ngelakoni mugi Pak Ahmad Luthfi Gus Yasin menjadi Gubernur dan Wakilgubernur Jawa Tengah. ;netral
Faktanya yang marah marah di setiap. Postingan pak @AndikaPerkasa02 dan Bu Hetty adalah jomblo sirik dan Buzzernya Lutfi yang impor dari banhladesh dan prindavan. Hahahaha;negatif
Semangat Ngopeni Nglakoni Ahmad Luthfi - Taj Yasin Menang Menang Menang;netral
4/ Aliansi dengan Mantan Kapolda Bergabungnya Taj Yasin dengan Ahmad Luthfi mantan Kapolda Jateng juga menimbulkan kritik tajam. Luthfi memiliki catatan kontroversial terkait pndekatan keamanan dlm beberapa kasus diJawa Tengah trmasuk kasus Wadas yg mencoreng citra Gus Yasin. https://t.co/jzaCYoCpPJ;negatif
Enggak soalnya dia kayaknya sudah menempatkan orang2nya di posisi strategis negara kayak Ahmad Luthfi ketua kPK usulan dll Mulyono harusnya dilaporkan ke Mahkamah Internasional sih. Taraf kejahatannya udah gak main main. Kalau cuma di pengadilan sini mah dia bisa cawe cawe.;negatif
Ahmad Luthfi jagain jawa tengah e Andika ben nonton Ning tv bae;netral
Aliansi dengan Ahmad Luthfi bikin banyak warga kecewa. Gus Yasin sedang kejar apa? #PilgubJateng;netral
Iya juga ya Aliansi ahmad luthfi orang bermasalah kaya gitu kok dia mau ya. Padahal ahmad luthfi polisi bermasalah;negatif
Janjikan Pupuk Mudah dan Murah Ahmad Luthfi: Kartu Tani Pret https://t.co/eIcuJfto00;netral
Bawaslu memergoki Tim Ahmad Lutfi-Taj Yasin mau membagikan sembako di hari tenang. Ingat kata Bahlil: lakukan apapun untuk kemenangan ngak apa2 melanggar aturan yg penting jangan sampai ketahuan. Eeh sekarang malah ketahuan Jateng butuh Rambo bukan Sambo. https://t.co/k0s7NXRWvH;negatif
Cagub Jateng Ahmad Luthfi Kalau Arahan Telah Kuberikan Sabda Nabi pun Harus Kau Tinggalkan Tidak ada pemberitaan dari media kredibel yang membenarkan klaim. Unggahan berisi tangkapan layar Pernyataan Ahmad Luthfi Bikin Warga Jateng Geram  https://t.co/V3beAADqPz;negatif
HEBOH Beredar 'Rekaman Suara' Jokowi Instruksikan Ahmad Luthfi Digantikan 'Kaesang' di Jateng Ajudan Beri Penjelasan https://t.co/dD49s1t7uR;netral
Paslon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi-Taj Yasin mengungguli rivalnya Andika Perkasa-Hendrar Prihadi dalam Pilkada Jawa Tengah berdasarkan hasil hitung cepat dari sejumlah lembaga survei. Luthfi-Yasin dan tim pun mengungkap strategi yang mantap https://t.co/1vGqPvLE67;positif
Apa yg di katakan almarhum Gus Dur lagi2 menjadi peringatan untuk kita. Ingat saat Ahmad Luthfi jadi Kapolda Jawa Tengah? Pengacara Alvin Lim melaporkan ada nya bandar Judol yg di kenal dengan konsorsium 303 Tapi bukannya di respon dan di tindaklanjuti nomor wa Alvin malah di blok https://t.co/KBgR6i37F9;netral
Selamat atas terpilihnya Bapak Ahmad Luthfi sebagai Gubernur Jawa Tengah dan yai Taj Yasin sebagai Wakil Gubernur Jawa Tengah Semoga memberi keberkahan untuk semua #JatengNderekKyai https://t.co/CSuhJ9bAtO;netral
Bawaslu Dinilai Tak Bertaring Soal Video Dukungan Prabowo untuk Ahmad Luthfi. Kenapa? https://t.co/agUAop8DBs;netral
Ahmad Luthfi menyampaikan pernyataan usai dinyatakan unggul dalam Pilkada Jateng oleh sejumlah lembaga survei. ;netral
Calon Gubernur Jawa Tengah Nomor Urut 2 Ahmad Luthfi mengaku lega seluruh tahapan Pilkada Jawa telah dilalui dengan aman dan lancar. Ahmad Luthfi berharap masyarakat nyampaikan aspirasi sesuai dengan keinginan masing-masing. Siapapun pemimpin di Jawa Tengah adalah putra-putra terbaik https://t.co/W4GAIfA6OK;netral
Ahmad Luthfi - Taj Yasin yang diusung Koalisi KIM Plus dalam Pilkada Jawa Tengah menyatakan tidak ingin disebut menumbangkan Kandang Banteng meskipun unggul dalam hasil hitung cepat. https://t.co/ns6OyEQkD6 https://t.co/QcNOUWoKzK;netral
Ahmad Luthfi Bilang Mau Kembali ke Kampung jika Kalah Pilkada Jateng Konten yang beredar merupakan hasil suntingan dari berita berjudul Tampil Gemilang di Debat Perdana Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah . Unggahan dengan klaim Ahmad Luthfi https://t.co/TASAKSHfVa;netral
Biarkan Luthfi diendorse presiden dan mantan presiden. Pak @AndikaPerkasa02 tetap di hati rakyat Jawa Tengah. Makin menyala untuk #JatengPerkasa https://t.co/r0Gp0Ia7mu;netral
Survei elektabilitas di berbagai lembaga menunjukkan elektabilitas untuk cagub Jawa Tengah Andika Perkasa vs Ahmad Luthfi makin sengit menjelang hari pencoblosan Pilkada 2024. Ahmad Luthfi dan Taj Yasin menjadi sorotan karena mendapat dukungan dari Prabowo Subianto hingga Jokowi. https://t.co/2zyppw8JXI;netral
Dalam Pemilihan Kepala Daerah Jawa Tengah Presiden Prabowo Subianto memberikan dukungan secara terbuka kepada pasangan calon gubernur dan wakil gubernur Ahmad Luthfi dan Taj Yasin Maimoen. ;negatif
Ahmad LuthfiTaj Yasin Menang Pilgub Jateng berdasarkan Hitung Cepat Sementara https://t.co/4SdHEyrq74;positif
Survei Populi Center: Raih 57 8 Persen Elektabilitas Ahmad Luthfi-Taj Yasin Ungguli Andika-Hendar https://t.co/4RUZrasCFW;positif
Hasil hitung cepat Pilkada Jawa tengah 2024 yang dilakukan Litbang Kompas menunjukkan pasangan Ahmad Luthfi dan Taj Yasin unggul perolehan suara dibandingkan Andika perkasa dan Hendrar Prihadi. Lutfhi dan Yasin yang didukungnya oleh koalisi Indonesia maju (KIM) plus https://t.co/pYeKYa35oD;positif
Andika Perkasa atau Ahmad Luthfi yang Menang di Pilgub #Jateng ? Biar Ga Penasaan Cek Langsung #Quickcount KPU yang Lebih Detail Tiap TPS https://t.co/69s9cpbHbI;netral
Menang! Segenap Kader Muda Partai Golkar dan Redaksi Golkarpedia Mengucapkan: Selamat dan Sukses Atas Keunggulan 58 04% Suara Ahmad Luthfi - Taj Yasin di Pilgub Jawa Tengah 2024 ;positif
Mantan presiden Jokowi ditengarai meminta Presiden Prabowo Subianto mendukung Ahmad Luthfi di Jawa Tengah. Melanggar aturan dan etika. #bocoraluspolitik https://t.co/Gu2GOmKY5z;positif
Paslon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 02 Ahmad Luthfi-Taj Yasin bertekad menjadikan Jawa Tengah sebagai lumbung pangan nasional. Hal tersebut diungkapkan Luthfi saat kampanye akbar di Benteng Vastenburg Solo. Dukungan para santri membuat Jawa Tengah menjadi kuat https://t.co/zu3h6zDWBW;positif
Pesan dari Wadas sekitar 3 tahun yang lalu Sayang ga bisa berkaca dari masa lalu. Semoga Wadas lebih baik ditangan Ahmad Luthfi https://t.co/hANWbgG1JS;positif
Calon Gubernur Jawa Tengah nomor urut 02 Ahmad Luthfi menemui Presiden ke-7 Republik Indonesia Joko Widodo di kediamannya di Surakarta Jawa Tengah hari ini (28/11). Belum diketahui secara pasti apa saja yang dibicarakan dalam pertemuan tersebut. #Pilkada2024 https://t.co/5OPjW1Bnzk;netral
Lagi ramai . Ditangkap warga... Diduga orangnya Ahmad Luthfi masih kampanye dimasa tenang itu bawa apa amplop? ;negatif
anjirr lah masa gubernurnya ahmad luthfi;negatif
 HAHAHAHA bayangin kamu punya wapres Gibran gubernur Ahmad Luthfi selamat;netral
Ahmad Luthfi kowe jek utang nyowo karo Joko Riyanto 2014. https://t.co/PCNyUWNNiz;negatif
HASIL REAL COUNT KPU Sementara Gubernur Jawa Tengah 2024: Paslon Andika Perkasa Hampir Tertinggal dari Ahmad Luthfi? https://t.co/xqNwREJYsC;netral
Saya kepada teman saya: MAMPUS GUBERNUR LU AHMAD LUTHFI. Teman saya kepada saya: MAMPUS GUBERNUR LU ANDRA SONI. ASEM.;negatif
PDI Perjuangan mewaspadai dukungan Jokowi dan Prabowo untuk Ahmad Luthfi-Taj Yasin di pilkada Jawa Tengah. Polisi ditengarai menekan para pengusaha dengan kasus korupsi agar mereka mendukung Ahmad Luthfi. #tempodotco https://t.co/Ey7MPHvo5J;netral
Calon Gubernur Jawa Tengah nomor urut 2 Ahmad Luthfi pada Kamis (28/11) pagi menemui Presiden ke-7 RI Joko Widodo di Surakarta Jawa Tengah. Pertemuan berlangsung kurang dari 1 jam. Luthfi datang sendiri tanpa didampingi Taj Yasin. #pilkada2024 #pilkadaserentak https://t.co/fvi3HbscEo;netral
Quick Count Pilgub Jateng Indikator: Ahmad Luthfi/Taj Yasin Unggul Andika/Hendrar https://t.co/p3MI8KUUCn;positif
https://t.co/2HYCsqxQBB 28 November 2024 Andika-Hendi unggul di TPS 12 Kelurahan Sumber tempat Jokowi mencoblos. Sementara itu di TPS 1 Sumber tempat Ahmad Luthfi memberikan suaranya Ahmad Luthfi-Taj Yasin unggul dengan 234 suara Andika-Hendi 149 suara.;netral
Salah Video Megawati Dukung Ahmad Luthfi - Taj Yasin https://t.co/myBVnPIU0f;netral
Kenapa kaget nomor 2 unggul? Selain jaringan kuat di institusi yang dimiliki Ahmad Luthfi bukankah cawagubnya itu seorang Gus yang pada konteks masyarakat tertentu perintahnya musti diikuti? Kecuali jaringan itu pecah dan budaya seperti itu dilenyapkan sedari awal...;netral
Ada Kecurangan Di Pilkada Jateng Permainan Politik Dinasti Mulyono Korupsi Bansos Dilakukan Oleh Timses Ahmad Luthfi. Kejahatan Mereka Telah Merusak Alat Demokrasi. Artinya 9 Partai Naga Yang Mendukung Luthfi Telah Bermain Curang.;negatif
Ahmad Luthfi bukannya yg baru2 ini ani2nya beredar ya;negatif
Padahal gue tetep coblos Andika anjir walaupun kemarin ngga dikasih sembako gratis se setia itu gue walaupun dibedain sama timses disini gara2 om gue timnya Ahmad Luthfi;netral
Ahmad Luthfi menang telak di TPS 01 Kelurahan Sumber Surakarta Jateng #Pilkada2024 Calon Gubernur Jawa Tengah nomor urut 02 Ahmad Luthfi menang telak di Tempat Pemungutan Suara (TPS) 01 Kelurahan Sumber Kecamatan Banjarsari Surakarta Jawa Tengah Rabu.  https://t.co/HAMJVMlaoN;positif
Gen Z Ikut Menangkan Ahmad Luthfi- Taj Yasin di TPS Ketum Zilenial: Berperan di Pembangunan Jateng Lima Tahun Mendatang https://t.co/CsqlhkRe1G;positif
Hasil hitung cepat Litbang Kompas untuk Pilkada Jateng 2024 menunjukkan keunggulan pasangan Ahmad Luthfi (#AhmadLuthfi)-Taj Yasin (@TajYasinMZ) dengan perolehan suara 59 30%. Sementara itu pasangan Andika Perkasa (@AndikaPerkasa02)-Hendar Prihadi (@hendrarprihadi) memperoleh 40,7% suara https://t.co/L1lEjWgf41;positif
Didoakan Kiai untuk Menang Ahmad Luthfi: Semoga Tembus Langit ;netral
Ahmad Luthfi: Diskusi Kebijakan Terkait Kelompok Rentan Harusnya Tidak Hanya Berkutat pada Angka https://t.co/u3CYsLt1F0;netral
Ahmad Luthfi Usai Nyoblos: Siapa Pun yang Terpilih Itu Putra Terbaik Jateng ;netral
Hasil hitung cepat (quick count) untuk Pilgub Jawa Tengah menempatkan pasangan Ahmad Luthfi-Taj Yasin unggul dari pasangan Andika Perkasa-Hendrar Prihadi. Pasangan Luthfi-Yasin mendapat suara di kisaran 58%. Sementara calon dari PDIP Andika-Hendi memperoleh suara di kisaran 41% https://t.co/ibe2YZd4Kx;positif
HEBOH! Isi Curhatan Vanessa Nabila Viral Terekspose Diduga Alami 'Kekerasan' Berkali-Kali oleh Ahmad Luthfi https://t.co/EkfwJL6Uph;negatif
Ahmad Luthfi??? Really???? Tau kok 1 ga sebagus itu tapi masih mending dari 2 woiiii ahhhh;negatif
Komjen Pol. Purn. Ahmad Luthfi siap memimpin Jawa Tengah bersama Taj Yasin Maimoen di Pilkada 2024. Dengan pengalaman sebagai Kepala Polda Jateng berikut rekam jejak Ahmad Luthfi: https://t.co/fVwzLGr3qN;netral
Ahmad Luthfi Cagub Jateng Gigi Palsunya Copot Saat Debat. . https://t.co/Ld92krXRml .. https://t.co/Z1ihmUahEB;netral
Pilkada Jateng: Ahmad Luthfi Nyoblos di Solo Taj Yasin di Rembang https://t.co/ke7Y8g7CWI;netral
Kemenangan Ahmad Luthfi di Depan Mata Netizen Kasihani Warga Jateng: Semoga Selamat https://t.co/whEqiZYt21;netral
Masih menolak menjadi warga Ahmad Luthfi;negatif
Hasil Survei Pilkada Jateng 2024 Bersaing Ketat Cagub Ahmad Luthfi Tak Khawatir https://t.co/qrVcQwIoaK;netral
Pilkada Jateng 2024 Ahmad Luthfi: Siapa pun Pemimpin Jateng Adalah Putra Terbaik https://t.co/0Rrr3ZIgl4;positif
28 November 2024 Pasangan Ahmad Luthfi- Taj Yasin menanggapi hitung cepat (quick count) yang memenangkan mereka. Ahmad Luthfi-Taj Yasin menghimbau kepada masyarakat agar tidak euforia dan tetap menunggu real count dari KPU. #pilkada;netral
Fakhiri udah disiapin sama pusat banget buat jadi Gub. Papua. Makanya sebelum pensiun dapet kenaikan pangkat jadi Komjen. Sama kyk Ahmad Luthfi yang tiba2 jadi Komjen. Padahal dua2nya sama-sama Kapolda;netral
Kejadian di Pati hari ini Tim Ahmad Luthfi-Taj Yasin ketahuan membagikan amplop serangan fajar. Udah di endorse presiden mantan presiden artis bahkan staf khusus presiden bahkan ngerahin kades lah kok masih guyur bansos sama serangan fajar. Duit dari mana kira2 ya lur?! https://t.co/NTUKRXkOM4;negatif
