text;sentimen
Jagoan warga jateng Pak Andika Perkasa mengunjungi pabrik tahu di Salatiga produksinya masih menggunakan cara tradisional dan untuk saat ini masih mencukupi kebutuhan pasar. Jateng butuh rambo bukan sambo #BantengPerkasa https://t.co/gZJ742e0uv;netral
Bersama rapatkan barisan untuk kemajuan dan kesejahteraan warga Jateng apapun latar belakang nya. Dukung menangkan Andika Perkasa - Hendrar Prihadi yang jelas rekam jejak dan kepemimpinan nya. Bersama no. 01 Jateng Maju. https://t.co/1Mevpa7wTc;positif
Ajudan Tidak Ramah Ajudan Pj Gubernur Jateng Tarik Wartawan hingga Jatuh Wisnu menanyakan tentang alasan Nana Sudjana menolak berjabat tangan dengan Calon Gubernur Jawa Tengah dari PDIP Andika Perkasa dalam acara deklarasi pilkada damai yang berlangsung di Kantor KPU https://t.co/uhxBxUU8dc;negatif
Pemimpin yg baik tetap akan berpikiran positif dan bijak dalam menanggapi setiap permasalahan... Bersama Jend Purn Andika Perkasa dan Mas @hendrarprihadi wujudkan Jateng Guyub rukun.... Jateng Pilih Rambo bukan Sambo #AsalBukanPolisi https://t.co/vkDXuks6Z7;netral
Jelang Kampanye Begini Respons Andika Perkasa saat Dijuluki Rambo Andika mengaku tak masalah bila warga Jateng yang mengenalinya mirip rambo. Masyarakat ada yang manggil seperti itu mau bagaimana lagi. Mereka punya hak mau panggil apa sajalah ungkapnya Selasa (24/9/2024). https://t.co/x9kq1x5sQN;netral
Wahai netijen Jan suudzon Ga mau salaman itu mungkin *Tangannya Kotor (Ga mau orang lain ikut Kotor) Mulia kan Wong Jateng sih paham.. Siapa pemimpin yg layak (Kecuali klo lagi mabok bansos) Andika Perkasa dong terbaik https://t.co/ZNK0zYWW7v;netral
Tak ada kata Mundur bagi Rambo.. Meski saat ini Banteng lagi di Keroyok dari segala Arah. Banteng Ketaton gak akan pernah Mundur. Sekali Maju Pantang utk Mundur Andika-Hendi utk Jateng Perkasa;positif
Jika Allah berkehendak Warga Jateng Mengizinkan. InsyaAllah Beliau ( @Andikaperkasa09 ) akan mengabdikan dirinya utk membangun melayani Masyarakat Jateng https://t.co/WJu1eDxk9E;netral
Duduk sama rendah berdiri sama tinggi Tanpa pengawalan aparat tanpa pengawalan kapolres dan kapolsek Andika Perkasa dikawal oleh rakyat tuan atas segala jabatan di negara ini https://t.co/wAJkx30Llg;netral
Calon Gubernur Jawa Tengah Jenderal TNI (Purn) Andika Perkasa hadir dalam acara perayaan HUT ke-79 TNI di Monas (5/10/2024). Usai acara Beliau menyampaikan rasa bangganya dengan apa yang sudah ditampilkan oleh para prajurit TNI. Beliau menyebut tiap tahun TNI selalu mengalami https://t.co/42fHV1xb0I;netral
Beruntungnya warga Jawa Tengah jika punya gubernur seperti pak Andika perkasa.️ Berpengalaman sbg pemimpin. berprestasi ramah murah senyum peduli pada rakyat kecil bkn suka menangkapi rakyat kecil. ini Rambo bukan Sambo. Andika Perkasa untuk Jateng perkasa. #JatengPerkasa https://t.co/38x1AbQNs1;positif
Kalian pilih yg mana sappo? Kalo Andika retweet dan like Kalo Lutfhi beleng2 kalian. Jateng butuh Rambo bukan Sambo!!! Andika Perkasa Ahmad Luthfi https://t.co/Dw8SSGecjd;netral
Gas lagi biar warga Jawa Tengah cerdas jangan sampai salah pilih gubernur. Ingat Wadas ingat Luthfi Ingat Lutfhi ingat Sambo Jangan sampai kerja luar biasa Ganjar dirusak Mulyono. Jateng butuh Rambo bukan Sambo. Andika Hendi Jateng perkasa https://t.co/a7HchJE6LH;positif
Ini sangat luar biasa dan ini murni dari hati nurani teman-teman relawan untuk mendukung pasangan Cagub-Cawagub Jateng nomor urut 1 (satu) Andika Perkasa-Hendar Prihadi. Ini menambah semangat energi Andika-Hendi untuk berjuang di kontestasi 2024 untuk mencapai kemenangan. https://t.co/sB7wMsXrq5;positif
No.1 Pilihan... No.2 Abaikan. Jateng menyala Jateng Perkasa Jateng Sejahtera bersama Andika-Hendi... https://t.co/9gUXjwTDwo;positif
Pak Andika Perkasa Habis shalat Jumat malah jadi rebutan buat selfie Percaya kan Jateng itu butuh Rambo bukan Sambo?! https://t.co/bWyxjek4Od;netral
PANDANGAN MATA Pak Luthfi dan P Andika Perkasa MENURUT KALEAN? . https://t.co/SXk1vair7n;netral
Bila klean pingin Jawa Tengah semakin erat semakin kokoh semakin sejahtera pilihannya cuma nomor 1 Andika - Hendi https://t.co/INHxwsGKAp;positif
Ketika para buruh se Jawa Tengah punya teman baru bernama Andika Perkasa yg siap memperjuangkan apa yg menjadi harapan para buruh pabrik... Jateng butuh Rambo bukan Sambo;positif
Cantik alami istri Cagub Jateng @Andikaperkasa09 Tak ada kesan angkuh di wajah beliau Perempuan berkelas. Memeluk rakyat dengan hati InsyaAllah...Jateng1 terjadi Berkah tuk Jateng Anugerah tuk Indonesia. @hendrarprihadi https://t.co/Vra2ZBBJSf;netral
Calon gubernur Jawa Tengah nomor urut satu Andika Perkasa Senin siang melakukan tradisi Keliling Lapangan Desa Kenconorejo Kecamatan Tulis Kabupaten Batang. Dengan didampingi istrinya Andika mengelilingi lapangan desa yang dianggap bertuah ditengah terik matahari. https://t.co/TNDJcdtlV3;netral
Gagahnya nomer satu kan... Jadi abaikan saja nomor dua Sepakat ya guys? Andika - Hendi memang layak untuk Jawa Tengah;positif
mayoritas warga Jateng pilih TNI dekat dengan rakyat yaitu pak Andika perkasa bukan ladusing.. Masih ladusing aja sombong !! TNI jadi presiden terpilih kek Pak @prabowo aja mau salaman ama pak @AndikaPerkasa02 . https://t.co/qBOE2UX2x0;netral
Pandangan dan Pemikiran Calon Gubernur Jateng 'Andika Perkasa' Untuk Kaum Marjinal dan Terpinggirkan di Jateng... Keadilan sosial menjadi pokok Beliau... #JatengPerkasa https://t.co/KjMEwfrzkG;netral
Rambo YES... Ladusing NO... Coblos No.1 Andika-Hendi. Jateng Perkasa Jateng Menyala. https://t.co/LHD9CgYcd7;positif
Ketua DPC PDI Perjuangan Surakarta FX Hadi Rudyatmo terus bergerak untuk memenangkan pasangan calon Wali Kota dan Wakil Wali Kota Surakarta nomor urut 1 Teguh Prakosa dan Bambang Gage serta pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan https://t.co/ee7ZBCC3Jt;positif
Cagub Jateng 'Andika Perkasa' mengunjungi Kampung Sembir kampung sembir dikenal sebagai kampung roti karena merupakan penghasil roti terbesar di Salatiga. Andika-Hendi untuk Jateng #JatengPerkasa https://t.co/UlaqiqL4NA;netral
Jenderal TNI (Purn) Andika Perkasa hadir dalam acara perayaan HUT ke-79 TNI di Monumen Nasional (Monas). Usai acara Andika Perkasa menyampaikan rasa bangganya dengan apa yang sudah ditampilkan oleh para prajurit TNI. Dirinya menyebut tiap tahun TNI selalu mengalami peningkatan https://t.co/aybLgSMZHd;netral
Pilgub Jateng 2024 Adik Gus Dur Dikawal 36 Purnawirawan TNI-POLRI Untuk Menangkan Andika-Hendi. Jenderal TNI (Purn.) Andika M Perkasa menyebutkan salah satu alasan dipilihnya K. H. dr. Umar Wahid adalah karena ketokohannya yang mampu diterima oleh semua elemen https://t.co/oODjmhu9qp;netral
Melihat Daftar Lengkap Tim Kampanye Andika Perkasa-Hendrar Prihadi ini rupanya ada ketar ketir gaes!! Pasti sebentar lagi langsung banjir bantuan sosial Jateng butuh Rambo bukan Sambo. https://t.co/eUEe1XXmWO;netral
Puluhan alumni akademisi yang terdiri dari alumni mahasiswa dan dosen perguruan tinggi negeri (PTN) hingga perguruan tinggi swasta (PTS) di Jawa Tengah yang tergabung dalam kelompok Alumni Ber-Satu mendukung pasangan calon nomor urut satu Andika Perkasa - Hendrar Prihadi di https://t.co/aFkwrzHS65;positif
Ratusan buruh linting pabrik rokok di Batang Jawa Tengah menyambut gembira kehadiran calon Gubernur Jawa Tengah Andika Perkasa. Para buruh langsung bertatap muka dan menyampaikan berbagai keluhannya di hadapan calon pemimpin Jateng ini. https://t.co/JgWRO9DJeP;positif
Dicuekin geng Sambo dicintai rakyat itulah Rambo. Nomor 1 menuju Jateng 1 Andika Hendi Jateng perkasa https://t.co/ke01tkAVte;positif
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa mengunjungi Kampung Sembir yang dikenal sebagai penghasil roti terbesar di Salatiga. Menurut Andika Perkasa Kampung Sembir nerupakan salah satu daerah yang sukses dengan UMKM-nya dan menjadi salah satu sumber penghasilan https://t.co/RvqsNmbtAn;netral
Cagub Jateng Pak 'Andika Perkasa' beruntung sekali memiliki istri yang ramah yang membuat betah siapapun yang ketemu dan ngobrol sama beliau Ibu 'Hetty' seoarang wanita yg tampil apa adanya. Nach ini calon Ibunya Jateng. Andika-Hendi untuk Jateng. #JatengPerkasa https://t.co/nmVpngUx5I;positif
Di HUT TNI ke 79 pak Andika Perkasa dan istri jadi salah satu destinasi foto pengunjung yg hadir Kharisma Rambo emang meluluhkan hati masyarakat https://t.co/4WbekJlfC6;netral
Terus semangat Krn pasti ada hal yg lebih baik yg bisa kita dapat dan ingat harus ada produktivitas yg membuat kita selangkah lebih maju - Andika Perkasa dan @hendrarprihadi Pilih Rambo bukan Sambo;netral
Ada satu pemandangan yg indah dari Monas! Saat perayaan HUT TNI Dirgahayu TNI... Andika Perkasa untuk Jateng 1. ;netral
Setelah melakukan kunjungan ke sejumlah pabrik tekstil di Kabupaten Karanganyar calon gubernur Jawa Tengah Andika Perkasa melanjutkan safarinya ke Sragen. Dalam kunjungannya ke PT Delta Merlin Sandang Tekstil (DMST) 1 di Desa Bumiaji. Andika dan sang istri disambut hangat https://t.co/NVjmILWt8n;netral
Kesetiaan adalah kunci utk bisa melenting.... Bersama Mas Andika Rambo Perkasa dan mas @hendrarprihadi wujudkan;netral
Dream Team nih Tim Pemenangan Andika - Hendi untuk Jateng Perkasa diketuai oleh cucu Pendiri NU adik Almarhum Gus Dur KH. Dr. Umar Wahid. Siap melenting Mas Rambo di Jawa Tengah https://t.co/GVwYnHl4yy;netral
Ini adalah daftar nama2 Tim Pemenangan Andika - Hendi untuk Jateng Perkasa... https://t.co/0vbNeQV2uA;netral
jadi cawagubnya Pak Andika di Jateng lucu. cagub berotot cawagub tatoan. PREMAN (Perkasa-REza jateng aMAN) #arapuntukIndonesia https://t.co/U2awp6yMlc;netral
Pasangan cagub/cawagub Jawa Tengah Andika Perkasa - Hendrar Prihadi siap melenting. Biarpun kita sendiri tetap Andika-Hendi Menyala #AsalBukanPolisi Jateng butuh Rambo bukan Sambo https://t.co/Lz9jN7DtrV;netral
Harusnya pemimpin itu seperti ini smart ramah dan tidak menjaga jarak dengan warga. Sehat selalu untuk Pak Andika dan Bu Hetty. Andika Perkasa - Hendrar Prihadi untuk Jateng yang lebih baik. #AsalBukanPolisi Jateng butuh Rambo bukan Sambo https://t.co/Sf0Kxl0FIJ;positif
Andika Perkasa mendapat dukungan para purnawirawan TNI di Batang. Puluhan purnawirawan TNI bersama masyarakat menyatakan dukungan kepada Andika Perkasa-Hendrar Prihadi. https://t.co/P2yny4enEq;netral
Coba kalian itung udah berapa banyak pria yang nyoba jatohin wanita ini. Apakah dia jadi takut? . Kayaknya justru kalian yang takut sampe maen keroyokan.. . Jend. Andika Perkasa untuk Jawa Tengah! https://t.co/cWR0mToafI;netral
Jateng yang maju dan hebat serta pemerintahan nya bersih tentu jadi harapan warganya. Bersama kita wujudkan dengan dukung dan menangkan Andika Perkasa - Hendrar Prihadi (01). Andika - Hendi Jateng Perkasa https://t.co/JDazQa3EA8;positif
Gimana gaes Jawa Tengah yg dibutuhkan RAMBO kenapa yg muncul SAMBO . .jenderal Andika Perkasa Calon gubernur Jawa Tengah https://t.co/gCweTCpQ3w;netral
Meski sebagian besar bukan warga Jateng tapi antusias mereka luar biasa menyambut kehadiran Calon Gubernur Jateng Andika Perkasa pada Peringatan HUT Ke-79 Tentara Nasional Indonesia di Monas. Bukan warga Jateng aja lebih sure sama Mas Rambo apalagi warga Jateng yekan? https://t.co/fhfHl4AQNR;netral
Postur tubuh yang percaya diri ditunjukkan dengan bahasa tubuh bahu tinggi lengan terbuka dan kaki tegak. Postur ini membuat seorang Andika Perkasa @AndikaPerkasa02 terlihat pemimpin yang dapat dipercaya dan mampu untuk diikuti. https://t.co/iPRbLK2rPU;netral
Bambang Pacul Ditunjuk Jadi Ketua Timses Andika Perkasa-Hendi di Pilgub Jateng #AsalBukanPolisi https://t.co/YTdPYPfgVy;netral
Ada yang bilang wajah Pak Hendi mirip dengan Pak Andika Andika Perkasa - Hendrar Prihadi (01) terbaik untuk Jateng Perkasa. https://t.co/DzxUNpxfnM;netral
Bliyo memosisikan dirinya sbagai TEMAN bukan calon penguasa.. Mendengarkan keluhan para pekerja yg kerap menemukan bnyak masalah.. Andika Perkasa.. Jateng Perkasa.. https://t.co/Ko6RfkgwxF;positif
Rambonya Jateng Mas Andika Perkasa bersama istrinya Diah Erwiany Trisnamurti Hendrati Hendropriyono menyapa para pendukung dengan penuh cinta dan senyum full. #BantengPerkasa #AndikaHendiYes https://t.co/ceA9smVI10;netral
Andika - Hendi saja Jawa Tengah sejahtera . Andika Perkasa - Hendrar Prihadi (no.1) untuk Jateng maju. https://t.co/eM9RRkuzuu;netral
Ehhh ada jagoan gue nih Mas Rambo Andika Perkasa untuk Jawa Tengah Maju Sejahtera️ https://t.co/fzrogiSFXD;positif
Pemimpin Jateng harus tegas dan merakyat. Andika Perkasa sangat dekat pada masyarakat dari berbagai kalangan. Aspirasi dan permasalahan disampaikan langsung ke Cagub Andika Perkasa saat blusukan ke pabrik rokok.;positif
Saya konsisten dengan pilihan politik saya Andika Perkasa-Hendar Prihadi (Hendi) pilihan ideal buat saya.;positif
Intip Rumah Andika Perkasa yang Super Mewah! https://t.co/z6m4gFRQCX;netral
Andika Perkasa Blusukan ke Pabrik Tekstil di Sragen Janjikan 3 Hal ke Karyawan https://t.co/Fwhx8Crqa5;netral
Andika Perkasa Kunjungi Pabrik Tekstil di Karanganyar: Gubernur Jawa Tengah nomor urut 1 Andika Perkasa mengunjungi pabrik tekstil di Karanganyar Jawa Tengah. https://t.co/7GccuvK4oo;netral
Kunjungi Perusahan Tekstil di Pemalang Andika Perkasa Soroti PHK Masif yang Terus Terjadi: Calon Gubernur Jawa Tengah Nomor Urut 1 Andika Perkasa kembali melakukan safari politiknya ke Kabupaten Pemalang Jawa Tengah. https://t.co/BzufgegUVU https://t.co/D1aMOps1Gu;netral
Elektabilitas Ahmad Luthfi vs Andika Perkasa 4 Hasil Survei Pilkada Jateng 2024 Selisih Makin Tipis lewat tribunkaltim;netral
4 Hasil Survei Elektabilitas di Pilkada Jateng 2024 Andika Perkasa atau Ahmad Luthfi yang Terkuat?;netral
Head to Head Andika Perkasa vs Ahmad Luthfi Jelang Debat Perdana Hasil Survei Pilkada Jateng 2024;netral
Sambangi Pabrik Tekstil di Karanganyar Andika Perkasa Janjikan Ini https://t.co/pGF4gclxFw https://t.co/0JUzxqHde8;netral
Calon Gubernur Terkuat Menurut 4 Hasil Survei Pilkada Jateng 2024 Elektabilitas Andika Perkasa Naik;netral
Ini Prioritas Program Andika Perkasa-Hendi Untuk Cilacap dan Jawa Tengah ;netral
Akui Kalah Start Elektabilitas Andika Perkasa Terkini Hasil Survei Paslon Pilkada Jateng 2024;netral
Hasil Survei Terbaru di Pilkada Jateng 2024 Sengit Andika Perkasa vs Ahmad Luthfi Siapa Terkuat?;netral
Elektabilitas Andika Perkasa di Pilkada Jateng Mulai Naik Paslon PDIP Pastikan Jateng Tetap Kandang Banteng ;netral
Pernah jadi Panglima tapi soal bercanda ria dengan rakyat Andika Perkasa emang selalu santuy Masss....kamu dihatiku kata seorang ibu2 di pasar https://t.co/Jpkzit86am;netral
Mas Rambo Andika Perkasa sudah bukan Prajurit aktif lagi Tapi kenapa selalu jadi idola anak-anak Gen-Z ibu2 dan bapak2 ya? https://t.co/UhdJeHcp0z;netral
Ach.....Pak Andika bikin meleleh hati ku aja. Jagoan ku Boss..... Cagub Jateng PERKASA https://t.co/I7hvVxJ7CC;netral
Jateng semakin perkasa Kelompok Muda TEKAD MEMBARA resmi mendukung paslon No 1 Andika Hendi di Pilgub Jateng Acara Deklarasinya https://t.co/MzIlN0ouyN;positif
Pak Andika Perkasa bertemu dengan karyawan Sidomuncul. Bahagianya bisa bertemu calon gubernur Jawa Tengah. Gass #JatengPerkasa https://t.co/tnca7WRRDg;netral
Orang kalau dasarnya gak sombong dan merakyat memang kelihatan banget seperti pak ANDIKA PERKASA... Semoga langkah pak andika menjadi Gubernur Jawa Tengah berjalan mulus.. @PDI_Perjuangan https://t.co/zRJZJBaJZj;netral
Andika Perkasa Sampaikan Ini Sebelum Debat Pilgub Jateng Andika menyebut bahwa dirinya menjadikan debat pertama Pilgub Jakarta menjadi referensi. Intinya kita akan berusaha menyiapkan yang terbaik ungkap Andika Senin (7/10/2024). Jateng Perkasa https://t.co/9IUNijBskN;positif
Momen Cagub Jateng Andika Perkasa bertemu para buruh di Sukoharjo. https://t.co/jBCQxfMVzv;netral
Menurut penerawangan mata batin saya Pak Andika Perkasa lah yg akan dilantik menjadi Gubernur Jawa Tengah periode 2024 - 2029... https://t.co/xob2C5HmyN;positif
genbanteng. : Ternyata Andika Perkasa Itu BERANI Bukan Hanya Fkexing Doang Gaes.. Bravo Andika . .. JATENG GAYENG https://t.co/tw2D759na8;netral
Akhlak seorang Andika perkasa mantan panglima TNI. Ini Rambo bukan Sambo jgn pernah dibandingkan.️ https://t.co/jJivhFDeVZ;netral
Sukses lancar sampai hari H..pak Andhika Perkasa... Gusti hamberkahi panjenengan... Aamin. Pak Andika dan Bu Hetty adalah contoh pasangan yang saling mendukung dan menyayangi satu sama lain.. Gak kayak yang ono masih butuh LC ... BANTENG PERKASA JATENG PERKASA https://t.co/zGqOdwOpiQ;positif
Dia Bukan prajurit aktif lagi tapi kehadirannya selalu dinanti oleh rakyat. Dia bernama Andika Perkasa.. https://t.co/oKk8qNYe74;netral
Cagub-cawagub Jateng 'Andika Perkasa-Hendrar Prihadi' melakukan konsolidasi tim dalam rangka penguatan internal dipimpin langsung oleh Dr. Umar Wahid adik kandung almarhum Gus Dur (ketua tim pemenangan). Melangkah menuju kemenangan. Aamin #JatengBersatu https://t.co/3KLcMmSnwx;netral
"Ketika Hati Nurani Rakyat Berbicara.. Bansos Di Kucurkan Oleh Mulyono tapi InsyaAllah Andika Perkasa tetap diHati Warga Jateng.. Banteng jgn Jumawa.. Banteng HARUS merumput. Jgn sampe Kandang Banteng Bobol lagi. Mengalahkan Mulyono &amp; Bonekanya adlh HARGA MATI..!! https://t.co/8V9otOntMx";netral
Ingin Menang Bersama Rakyat Relawan Tekadh Membara Deklarasi Menangkan Andika-Hendi.️ Jateng butuh Rambo bukan Sambo!!! https://t.co/5wB7levtph https://t.co/yclMxyRojj;netral
Gimana gak panik melihat antusias warga yg dukung Andika Perkasa - Hendi di Pilgub Jateng Makanya Bahlil sampai menyerukan utk menghalalkan segala cara menangkan Luthfi kalau nabrak aturan jgn ketahuan. Spt ini juga rupanya cara dia bs jd ketum Golkar. https://t.co/PL2adKPlAg;negatif
Anggota Dewan Pakar @PKSejahtera Jenderal (Purn) Setyo Sularso Beda Pilihan dengan PKS di Pilkada Jateng dan mendukung Andika Perkasa. https://t.co/7fbWaUio0b;positif
Tetap no.1 untuk dipilih dari purn TNI yg lebih dipercaya untuk pimpin Jateng mengayomi rakyat pilih Jend purn TNI Andika Perkasa dan Pak Hendi tetap di hati rakyat u Jateng menang menang..Merdeka️. @PDI_Perjuangan @AndikaPerkasa02 @hendrarprihadi https://t.co/Oad3f9ptH4;positif
Tim Pemenangan @AndikaPerkasa02-@hendrarprihadi Gelar Rapat dipimpin Dr Umar Wahid Hasyim Ketua Tim pemenangan Andika-Hendi Umar Wahid Hasyim menghadiri rapat tim pemenangan inti di posko pemenangan Jateng Perkasa di Jalan Pandanaran 100 Semarang pada senin. Jateng Perkasa https://t.co/6NInBFDrLD;netral
Cagub-Cawagub Jateng 'Andika Perkasa-Hendrar Prihadi' dua sosok yang tidak sekedar tanpan tapi Beliau2 juga memiliki pribadi2 yang sangat baik. Nach kie paling pantes dadi Bapak'e wong Jateng. Mugo ae dadi ya Allah #JatengPerkasa https://t.co/SinMTzuOMd;positif
Calon Gubernur Dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi mengunjungi Pasar Johar di Kecamatan Semarang Tengah Kota Semarang Rabu (9/10/2024). Menurut Andika Perkasa pasar menjadi salah satu pusat sosialisasi masyarakat di Jawa Tengah.  https://t.co/1sj5SVhz3u;netral
Momen calon Gubernur Jateng Andika Perkasa menyapa warga di Alun-Alun Semarang dan sekaligus singgah di pasar. Andika Perkasa-Hendrar Prihadi untuk Jateng yang lebih baik. Andika-Hendi menyala #AsalBukanPolisi Jateng butuh Rambo bukan Sambo https://t.co/K3L4yXWFof;netral
Makin KAGUM sama mas Rambo Anak disabilitas tidak sungkan2 dipeluk dan digendong agar fotonya terlihat sama tinggi Teruslah membumi mas Rambo Andika Perkasa https://t.co/BstUEtveR1;positif
Jangan salah pilih... Jateng butuh Rambo bukan Sambo bossss. Andika Perkasa-Hendrar Prihadi untuk Jateng yang lebih baik #JatengPerkasa https://t.co/pbT3TcFR1H;positif
Adik Gus Dur Nilai Andika Perkasa-Hendrar Prihadi Bisa Bawa Jateng Lebih Baik https://t.co/eIGEeHfSep;positif
Pasangan Calon Gubernur Jawa Tengah Si Rambo Andika Perkasa dan Mas Hendi berziarah ke makam para raja Jawa di Yogyakarta. https://t.co/PssTxy8cpF;netral
Membuka lapangan kerja buat warga Jawa Tengah salah satu fokus Cagub Jateng 'Andika Perkasa'. Andika-Hendi untuk Jateng #JatengBersatu https://t.co/1u4OjHD8cq;positif
Dengan rasa cinta dan kesetiaan menjadi bekal Mas Rambo Andika Perkasa dan mas @hendrarprihadi utk berusaha mewujudkan #jawatengahbersatu demi terciptanya #jawatengahperkasa;netral
