normalized_text,sentimen
inilah rekam jejak banteng perkasa andikahendi harapan baru bagi masyarakat jateng,positif
ketua dpp pdi perjuangan ganjar pranowo menjadi juru kampanye pasangan calon gubernur dan wakil gubernur andika perkasahendrar prihadi alias hendi di pilgub jawa tengah hal itu disampaikan mantan gubernur jawa tengah tersebut usai menghadiri rapat bersama ketua dpp pdip,positif
sangat layak sebagai gubernur jawatengah jenderal andika perkasa,positif
optimis bersama andika adikrishna cawabub blora korea korea banteng perkasa menyala siap menangkan abu nafi andika adikrishna,positif
calon gubernur jawa tengah mantan panglima tni jenderal tni andika perkasa amp calon wakil gubernur mas hendrar prihadi silaturahmi dengan seluruh kader pdip solo raya menyala rambo,positif
jejak karir cagub andika perkasa dan cawagub hendrar prihadi jawa tengah perkasa semakin hebat andika hendi pilihan tepat,positif
ikuti alurnya komando rangkul orang sebanyak mungkin hindari narasi kebencian mulai ajakan persatuan andika perkasa hendi abu nafi,positif
militan solid gotong royong menang pak bambang pacul komandan pdip jawa tengah bersama pak ganjar pranowo menyambut kedatangan andika perkasa hendrar prihadi cagub dan cawagub jateng ingat sappo rambo bukan sambo,positif
pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasa dan hendrar prihadi hadiri rakerdasus yang digelar dpd pdi perjuangan jawa tengah rakerdasus ini diikuti oleh seluruh jajaran struktural dan kader dpd pdi perjuangan jateng yang bertujuan untuk memenangkan anddika perkasa,positif
kedatangan pasangan andika perkasahendar prihadi hendi langsung disambut ketua dpd jateng bambang pacul ketua dpp ganjar pranowo dan kader dengan menyerukan nama keduanya dengan slogan banteng perkasa andikahendi siap membawa semangat baru dalam pemilihan kepala daerah jawa tengah,positif
cagub amp wacagub jateng andika perkasa amp hendrar prihadi hendi menghadiri konsolidasi bersama kader partai di kota solo minggu september dalam konsolidasi andika meminta bantuan dari kader pdip kota solo untuk bisa memenangkan pilgub,positif
sepertinya pertarungan pada pilgub jateng akan semakin menarik panglima tempur pada turun gunung mengawal pasangan andika perkasa hendrar prihadi ada pak ganjar pak bambang pacul mbak puan dan lain-lain banteng perkasa menyala jateng butuh rambo bukan sambo,positif
pantesan begitu jumawa paslon incumbent ini selain diusung multi partai tapi juga didukung anak raja bansos namun paslon banteng perkasa abu nafi andika tidak kan gentar dalam pemilihan kepala daerah blora,positif
dpc pdi perjuangan kota surakarta menggelar rapat konsolidasi yang diikuti oleh seluruh jajaran pac ranting hingga anak ranting rabu rapat konsolidasi ini bertujuan untuk memenangkan pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasahendrar,positif
ingat dukung rambo bukan sambo mantap ndan patjul pun turun gunung siap untuk menangkan andika perkasa di pemilihan kepala daerah jateng banteng perkasa menyala,positif
bateng perkasa mas andika mas hendi menyala abang ku jateng perkasa semakin hebat mas andika mas hendi pilihan tepat,positif
calon gubernur dan wakil gubernur jawa tengah andika perkasa dan hendrar prihadi hendi meminta bantuan dari kader pdi perjuangan kota solo untuk bisa memenangkan pemilihan gubernur pilgub,positif
ayo kenal andika perkasa calon gubernur jateng lebih dekat lagi,positif
pemilihan kepala daerah jateng bukan soal perang bintang melainkan perang program yang diusung oleh masingmasing pasangan calon kata andika perkasa,negatif
seperti pak ganjar pranowo dan pak bambang pacul pak andika perkasa dan pak hendrar prihadi akan setia pada cc keluarga pengkhianat banteng perkasa jateng perlu rambo bukan sambo tidak bisa pindah ke lain hati,negatif
mantap ketua dpd jawa tengah komandan bambang pacul menyambut calon gubernur wakil gubernur jawa tengah andika perkasa hendrar prihadi solid,positif
pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasahendrar prihadi menghadiri acara mengobrol bareng dalam rangka menyerap aspirasi dan masukan dari anak muda dalam obrolan tersebut banyak hal yang ditanyakan dan disampaikan oleh anakanak muda seperti halnya,positif
ketua dpp pdip berharap sosok mantan panglima tni jenderal andika perkasa bisa memahami operasi senyap lawannya pada pilgub jateng mudahmudahan sih pak andika yang punya background militer akan bisa mengerti permainanpermainan yang tidak tampak itu,positif
salut sama pdip semua bersatu dari akar rumput hingga pengurus pusat pdip seperti komandan koreah bambang pacul yang kawal langsung andika perkasa di pertarungan pemilihan kepala daerah jateng jepang jatinangor paus rocky note assist peruri diperpanjang,positif
begitu tiba di panti marhaen andika perkasa dan hendar prihadi hendi langsung mendapat kalungan bunga dari komandan bambang pacul kehadiran mereka dengan rantis produksi dalam negeri mencerminkan komitmen mereka terhadap pemberdayaan industri otomotif lokal,positif
mengkonsolidasikan seluruh kekuatan untuk menjelaskan apa yang jadi keputusan dpp sekaligus memperkenalkan pak andika perkasa dan pak hendar prihadi hendi alhamdulilah semua sepakat berjuang memenangkan andikahendi di pemilihan gubernur jawa tengah jateng,positif
pasangan calon gubernur dan calon wakil gubernur jawa tengah andika perkasa hendrar prihadi menyapa kader pdi perjuangan dalam kegiatan rapat kerja cabang khusus rakercabsus pemilihan kepala daerah kabupaten kendal jumat sejumlah kader pdi perjuangan kendal meneriakan,positif
pemimpin yang sehat memiliki jiwa dan pemikiran yang sehat juga andika perkasa,positif
konsolidasi calon gubernur dan wakil gubernur jawa tengah andika perkasa hendar prihadi hendi dengan kader partai ini bagian dari spirit untuk maju bersama dalam pemenangan pemilihan kepala daerah serentak november mendatang,positif
jadi pemimpin itu harus bisa berikan rasa amannyaman karena hal tersebut dibutuhkan masyarakat jawa tengah menurut komandan korea bambang pacul naah dan menurut gue sudah pas banget sama andika perkasa dan yang diusung oleh pdip t fufufafa king indonesia yaqut laras,negatif
kalau saya jelas pilih yang sehat bukan yang kuat karena psu power supply unit saya bukan fanatis demagog sampai mentolerir siasat kotor makanya perlu berjuang menjaga niat dan nalar lebih luweslah berpolitik pun tanpa jabatan bisa hidup nyaman andika perkasahendrar prihadi,negatif
andika perkasa temui kader pdip solo santai tanggapi perang bintang,positif
andika perkasahendar prihadi hendi sendiri merupakan pasangan cagub dan cawagub yang diusung oleh dengan demikian dipastikan seluruh kader partai berlambang banteng moncong putih itu akan bergerak all out dalam memenangkan andikahendi di pilgub jateng,positif
kalau saya tinggal di jawa tengah pasti saya pilih mas andika perkasa karena memang mereka jelas perkasanya dan lebih mengayomi sih,positif
mengobrol dengan teman dari jateng wilayah utara masyarakat disana dia bilang lebih mengenal ahmad luthfi ketimbang andika perkasa maklum al cukup lama menjabat sebagai kapolda jateng,negatif
temanteman mahasiswa di jawa tengah saya titip mas andika perkasa dan mas hendrar prihadi iya,positif
setelah memastikan maju sebagai cagub andika perkasa mulai mendapat kritik maupun serangan dari netizen di medsos serangan yang tertuju kepadanya itu direspons dengan santai pasalnya serangan atau kritik melalui medsos adalah sesuatu yang pasti terjadi saat masa pemilihan kepala daerah,positif
secara politik pasangan andika perkasa dan hendrar prihadi diharapkan dapat memberikan warna baru dalam kancah politik lokal sekaligus menjadi cerminan kekuatan dan komitmen untuk mempertahankan dominasi politiknya di provinsi jawa tengah,positif
andika perkasahendrar prihadi optimistis rebut kandang banteng di jateng dan solo,positif
kedatangan calon gubernur jateng andika perkasa langsung membuat heboh kader partai di dpc pdip semarang mereka saling berebut untuk bersalaman dan foto bersama,positif
saya pilih andika perkasa jangan salah pilih pemimpin dari polisi citra polisi itu sangat buruk dan kotor,negatif
di depan andika perkasa puan percaya diri pdip bisa pertahankan jateng sebagai kandang banteng,positif
perdana kunjungi demak andika perkasa ziarah ke makam sunan kalijaga,positif
andika perkasa kami nurut perintah mas rudy untuk kota solo,negatif
berkas pendaftaran pemilihan kepala daerah belum lengkap andika perkasa nanti saya cek di kpu,negatif
puan maharani meyakini pasangan calon paslon andika perkasahendrar prihadi dapat memenangi pemilihan umum kepala daerah pemilihan kepala daerah dan mempertahankan sebutan kandang banteng di jawa tengah,positif
ajang rebut suara di kandang banteng jateng apa program ahmad luthfi andika perkasa,positif
elektabilitas di bawah ahmad luthfi begini tanggapan andika perkasa,negatif
puan maharani meminta kader pdip merapat menangkan andikahendi di pilgub jateng meski tidak ada koalisi ketua dpp pdip puan maharani meminta para kader untuk merapat memenangkan pasangan andika perkasahendrar prihadi hendi di pemilihan kepala daerah,positif
ternyata ini rahasia tubuh kekar dan sehat ala andika perkasa cagub jawa tengah,positif
adek rai bocorkan rahasia badan kekar andika perkasa ternyata sering olahraga bareng,positif
menilik rumah mewah andika perkasa cagub pemilihan kepala daerah jateng yang sempat viral,negatif
komisi pemilihan umum kpu jawa tengah menyatakan dua bakal pasangan calon dalam pemilihan gubernur dan wakil gubernur jateng andika perkasahendrar prihadi dan ahmad luthfitaj yasin maimoen lolos tes kesehatan,positif
paslon andika perkasahendrar prihadi bertemu ribuan kader pdip di solo,positif
bukan perang bintang andika perkasa sebut pilgub jateng arena perang ide,positif
ketua dpp pdip ganjar pranowo memastikan akan menjadi juru kampanye pasangan calon gubernur dan wakil gubernur jateng andika perkasahendrar prihadi hendi persiapanpersiapan dilakukan termasuk untuk menghadapi debat paslon kepala daerah pasti jadi juru kampanye kata,positif
kisah cinta andika perkasa dengan anak jenderal kopassus awal bertemu saat malam mudamudi,positif
andika perkasa serahkan pilihan pada masyarakat jateng,positif
bantah perang bintang di pemilihan kepala daerah jateng andika perkasa ini adalah perang ide,positif
andika perkasa mengaku terlambat panas di pemilihan kepala daerah,negatif
andika perkasa temui kader banteng di magelang,positif
andika perkasa siap kerja keras untuk tingkatkan elektabilitas,positif
andika perkasa yakin penyelenggara pemilihan umum sudah evaluasi soal operasi senyap,positif
tolak lupa apa yang terjadi saat demo wadas saatnya jateng butuh pemimpin yang merangkul bukan memukul mengayomi bukan menzholimi yang seperti rambo bukan sambo jenderal purn andika perkasa amp mas siap membawa jateng melenting,negatif
survei pemilihan kepala daerah jateng terbaru september elektabilitas andika perkasa sudah salip ahmad luthfi,positif
warga jateng mari jadi pemilih cerdas lihat track recordnya bagaimana andika perkasa selama jadi tni bagaimana ahmad luthfi selama jadi kapolda ingat aparat di wadas ingat demo kemarin lihat juga partai pendukung bagaimana pdip konsisten perjuangkan demokrasi lihat kim yang,positif
pasangan cagub dan cawagub jawa tengah jenderal tni purn andika sama perkasa dan mantan wali kota semarang hendrar prihadi mengunjungi tokoh di kabupaten rembang keduanya berkunjung di ndalem kah mustofa bisri gus mus untuk bersilaturahmi,positif
andika perkasa semakin perkasa saya yakin bahwa warga jateng lebih memilih rambo dari pada sambo,positif
banteng blora siap all out menangkan paslon cagub cawagub jateng komitmen itu disampaikan oleh ketua dpc pdip blora sama dasum didepan andika perkasa hendrar prihadi saat menghadiri rakercabsus di kantor dpc pdip blora,positif
pdip blora siap all out menangkan duo andika andika perkasa untuk jateng andika adikrishna untuk blora,positif
pilihan yang tepat ketua dpd pdi perjuangan jawa tengah komandan korea bambang pacul didapuk sebagai ketua tim pemenangan andika perkasahendrar prihadi di pilgub jateng jateng butuh rambo,positif
ini sungjin atau pak andika perkasa sih,negatif
bambang pacul jadi ketua tim pemenangan andika perkasahendi ini rambo bos bukan sambo jateng makin menyala,negatif
naik mobil rantis andikahendi bakar semangat kader pdip sragen pasangan cagubcawagub jateng andika perkasa hendrar prihadi menghadiri rakercabsus pdip sragen,positif
kisah seorang kuli bangunan yang diangkat jadi anggota tni di era jenderal andika perkasa jadi panglima tni,positif
andika perkasa di rakercabsus pemilihan kepala daerah dpc boyolali banteng enggak kaleng jateng jangan sampai oleng pilih yang sudah tergembleng jangan yang macam pencoleng all out,positif
ayo kita kenalan sama jenderal yang rendah hati dan merakyat jenderal purn tni andika perkasa di usung oleh pdip untuk dampingi di pilgub jateng jelas pilih yang berpengalaman,positif
mul mul dana oligarki budak politik sudah disandera sampai tapi apadaya kepleset ketek mantu dan fufufafa sekarang sibuk sendiri hadang andika perkasa biar enggak jadi musuh potensial pangeran kami pikir andika enggak bakal seperti et yang pasrah saja dipermainkan,negatif
masyarakat jateng pasti cerdas siapa yang layak memimpin daerahnya bersama jenderal purn andika mas rambo perkasa dan kang jadikan jateng guyub rukun dan semakin melenting karena yang dibutuhkan jateng itu rambo bukan sambo,positif
awas banteng perkasa mau lewat sambo bin mulyono minggir enggak minggir tabrak andika hendi jateng perlu rambo bukan sambo,positif
lur takon serius nek dikon objektif menurutmu apa kelebihan andika perkasa hendar prihadi ahmad luthfi taj yasin,positif
orang berakal sehat mana yang enggak memilih andika perkasa,positif
maaf permisi lagi mas rambo mau lewat sambo minggir dulu karena jateng butuh rambo bukan sambo bersama andikahendi jateng perkasa meriah andika perkasa dan hendi disambut hangat kader pdip temanggung tekad menangkan pemilihan kepala daerah,negatif
yang penting bergandengan tangan,positif
pasangan calon gubernur jawa tengah andika perkasahendrar prihadi menunjuk komandan korea bambang pacul sebagai ketua tim suksesnya dan akan menggandeng sejumlah purnawirawan untuk bergabung dalam tim pemenangan ingat warga jateng pilih rambo bukan sambo,positif
