normalized_text,sentimen
wow quick count terkini ahmad luthfi orang jokowi di kisaran mengira yang bakal menang andika wah memang seru ini pemilihan kepala daerah jateng,positif
khofifah emil dardak desi mulyadi erwan setiawan ahmad luthfi taj yasin bobby nasution surya andra soni dimyati andi sulaimanfatmawati rusdi hampir pasti menang pramono rano karno berpeluang menang satu putaran,positif
usai bertemu dengan presiden ke joko widodo cagub jateng nomor urut ahmad luthfi berencana menemui ketua umum partai gerindra prabowo subianto,positif
hasil quick count pemilihan kepala daerah jateng terbaru versi penelitian dan pengembangan kompas ahmad luthfi ungguli andika,positif
calon gubernur jawa tengah jateng ahmad luthfi mencoblos di tps kelurahan sumber kecamatan banjarsari kota solo senyum semringah terpampang dari wajahnya setelah memberikan hak suaranya,positif
kok isoooo menang ahmad luthfi stresss,negatif
marah banget sama orang rumah yang pada memilih ahmad luthfi,negatif
menang pemilihan kepala daerah jateng versi quick count ahmad luthfi berterima kasih ke jokowi dan prabowo,positif
quick count pilgub jateng ahmad luthfi taj yasin unggul di wilayah jateng,positif
dahlah pemilihan kepala daerah kali ini hancur semua wkwkw enggak expect kalau misal ahmad luthfi taj yasin jadi gubernur wakil gubernur jateng intinya cepat sembuh jateng,negatif
ahmad luthfi orang lama di jawa tengah dan wakil nya anak kyai dan didukung penguasa juga wkwkw apa yang kalian harapkan dari andika perkasa yang punya rekam jejak di urutsewu yang harus disalahin iya ganjar tahun di jateng tapi enggak mengapai makanya pada pindah haluan wkwkw,positif
selamat pagi calon warga pak ahmad luthfi,positif
beberapa waktu sebelum pencoblosan di instagram saya ramal khofifah demul ahmad luthfi menang telak sedangkan pramono unggul di dkj eh benar buka jasa ramal ucl atau premier league kali iya,positif
ahmad luthfi bisa nyelesaiin kreak sama wadas enggak tuh kalau sama saja kayak ganjar iya enggak ada bedanya,negatif
kok banyak yang tantrum sampe² menyalahkan sdm warga jateng gara ahmad luthfi menang padahal selama periode jateng dipegang sama banteng loh kalau sdm jateng sekarang rendah selama ini gubernur dari banteng mengapai saja,positif
apa benar menuduh warga jawa tengah yang memenangkan pasangan ahmad luthfi dan taj yasin bersdm rendah waduh padahal selama periode jawa tengah dikuasai partai merah apakah itu bermaksud warga dkj juga akan dijadikan warga bersdm rendah,positif
respon twitter terhadap dharma pongrekun ahmad luthfi bisa beda jauh ya padahal samasama dari polisi,positif
hasil quick count pemilihan kepala daerah jawa tengah andika atau ahmad luthfi pemenangnya,positif
bahlil jangan memilih pemimpin yang tidak punya jaringan di pusat pak luthfi punya jaringan ane pemimpin yang ngandelin jaringannya di pusat adalah manekin penguasa bukan abdi rakyat,positif
alhamdulillah pemilihan kepala daerah di jawa tengah berjalan kondusif dan lancaruntuk gubernur dan wakil gubernur yang diusung golkar yaitu pak ahmad luthfi dan gus taj yasin juga berhasil menang ujar ketua dpd partai golkar jateng ir panggah susanto,positif
jatim khofifah emil jabar dedy mulyadi erwan setiawan jateng ahmad luthfi taj yasin jakarta putaran ridwan kamil kalah,positif
kuasa hukum pt berita istana negara dedy afriandi nusbar dan rekan ucapkan selamat atas terpilihnya gubernur jawa tengah ahmad luthfi dan taj yasin,positif
quick count pemilihan kepala daerah jawa tengah sudah mencapai pasangan ahmad luthfi unggul sementara sebuah langkah baru untuk jateng menuju kesejahteraan apapun hasil akhirnya mari jaga persatuan titip masalah kasus persoalan anak saya yang berada di klaten jateng,positif
jateng trend garagara cagub jebolan harvard keok di tangan ahmad luthfi keunggulan paslon dibanding paslon membuat warganet heboh hingga trend di kali beberapa netizen juga menyoroti pendidkan andika jebolan harvard yang keok di tangan luthfi,positif
andika kalah padahal wes jelas rekam jejak e pak hendi kena fitnah katanya korupsi banyak banget di jateng budeku termakan berita itu terus mencoblos ahmad lutfi,positif
calon gubernur jawa tengah nomor urut ahmad luthfi mengunggah video dukungan presiden prabowo subianto terhadap dirinya dan calon wakil gubernurnya gus taj yasin,positif
ojo lali pilih nomor ahmad luthfi taj yasin dipilgub jawa tengah untuk jateng maju dan diberkahi,positif
calon gubernur jawa tengah nomor urut ahmad luthfi akan menghapus kartu tani karena dianggap sistem distribusinya kurang sempurna hal tersebut ia sampaikan dalam debat kedua pilgub jawa tengah di majapahit convention mac semarang jawa tengah pada minggu november,positif
selamat hari pahlawan selamat hari minggu simak klarifikesyen istana kepala kantor komunikasi presiden terkait dukungan prabowo ke pasangan ahmad luthfi taj yasin,positif
badan pengawas pemilihan umum bawaslu jawa tengah berencana mendatangi istana negara untuk melakukan klarifikasi terkait video dukungan prabowo subianto kepada pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin,positif
cagub jateng ahmad luthfi taj yasin bertemu prabowo dan jokowi mengaku dapat banyak wejangan selengkapnya,positif
cagub ahmad luthfi usulkan subsidi pangan murah dan fasilitas kesehatan gratis atasi kemiskinan jateng,positif
debat pemilihan kepala daerah jateng lihat kelakuan cagub jateng ahmad luthfi dan gus yasin ini calon pilihan presiden prabowo kamu hahah dekengan nya kemendagri wkwkwkwkw kim plus kehilangan suara andika perkasa hendi walau tanpa koalisi besar tapi kuatnya dukungan masyarakat,positif
masih di semarang usai bertemu temanteman hipmi semarang mas ketum kaesang menghadiri acara zilenial fest bersama ahmad luthfi taj yasin di hotel utc dalam acara tersebut mas ketum kaesang mengajak kaum genz dan milenial mencoblos pasangan cagub cawagub ahmad,positif
pak prabowo ahmad luthfi yang paling pantas memimpin jawa tengah pantas come on pak pakailah hati nurani,positif
cagub jateng nomor andika perkasa buka suara soal dukungan presiden prabowo pada lawannya ahmad luthfi sambil tertawa kecil andika mengaku juga ingin didukung prabowo,positif
gerindra tanggapi beredarnya video prabowo dukung ahmad luthfi di pemilihan kepala daerah ,positif
mengemban sebuah amanah itu berat menjaga mendidik menyayangi anak yang disabilitas itu butuh kesabaran luar biasa dalam falsafah jawa orang yang bisa melaksanakan amanah pasti beliau bisa ngopeni untuk jateng ahmad luthfi taj yasin,positif
sikap prabowo itu bukti potensi kemenangan ahmad luthfi di jateng menurun,negatif
prabowo endorse ahmad luthfi for jateng,positif
prabowo subianto menyerukan dukungan untuk ahmad luthfitaj yasin di pilgub jateng rakyat jawa tengah berilah suaramu untuk jenderal ahmad luthfi dan gus taj yasin serunya,positif
presiden prabowo kampanyekan ahmad luthfi di pemilihan kepala daerah jateng istana sebagai ketua partai,positif
gila sudah tua kelakuan kayak anak muda ahmad luthfi dengan para model jakarta,negatif
ahmad luthfi bukabukaan soal awal mula video dukungan prabowo lewat,positif
dukungan presiden prabowo kepada ahmad luthfitaj yasin melanggar uu pemilihan kepala daerah tempodotco cawecawe prabowo menyelamatkan elektabilitas ahmad luthfi yang rontok,negatif
ketua komisi ii dpr bela prabowo yang dukung ahmad luthfi di pemilihan kepala daerah jawa tengah,positif
silakan andhika perkasa laporkan prabowo ke bawaslu apakah prabowo tidak boleh mengendorse ahmad luthfi sebagai calon kepala daerah mengingat prabowo saat ini menjabat sebagai presiden ri ternyata berdasarkan uu pemilihan kepala daerah tidak ada larangan berarti tidak ada yang perlu disalahkan,positif
dukung program makan bergizi gratis ahmad luthfi kolaborasi dengan chef bobon santoso masak di rumah susun bandarharjo,positif
ahmad luthfi dan kenangan bersama istri cagub ahmad luthfi untuk jawa tengah lebih baik dan diberkahi,positif
terulang lagi ahmad luthfi boneka mulyono di jateng terus lihat contekan aneh pertanyaan dari moderator tapi sudah ada jawabannya dari kertas yang mereka bawa beda dengan pak andika tanpa lihat contekan saat menanggapi jawaban ahmad luthfi apa ini wajar,negatif
pernyataan dukungan prabowo untuk pasangan ahmad luthfitaj yasin di pemilihan gubernur jawa tengah menimbulkan polemik dalam video yang diunggah ahmad luthfi di akun instagramnya prabowo menyatakan luthfiyasin merupakan pasangan yang cocok untuk memimpin jateng,positif
hasil survei elektabilitas terbaru dua pasangan calon gubernur dan wakil gubernur jawa tengah yaitu andika perkasa hendrar prihadi dan ahmad luthfi taj yasin maimoen makin ketat persaingannya,positif
siap satu komando ikuti arahan presiden menangkan ahmad luthfi gus taj yasin maimoen,positif
kepedulian ahmad luthfi kepada masyarakat disabilitas karena salahsatunya adalah keadaan anaknya yang juga penyandang disabilitas perhatian beliau pada masyarakat tidak perlu diragukan seperti perhatian beliau kepada warga yang kekurangan serta kaum disabilitas sebagai informasi,positif
saya jamin anakanak generasi saja anak muda saya berikan ngopeni anak muda dengan kartu zelenial untuk apa kartu ini dimanfaatkan adalah memberikan kesempatan bagi anakanak muda kita untuk berkreatif ujar ahmad luthfi saat debat kedua pilgub jateng,positif
ahmad luthfi menebar isu bohong soal desa tertinggi di dunia desa tertinggi di dunia bukan desa sikunir tapi lah rinconada di negara peru tiap hari mengomong ngopeni tapi kok bohong terus,negatif
kartu tani akan dihapus cagub ahmad luthfi jika terpilih,positif
debat kedua pilgub jateng andika perkasa hendi vs ahmad luthfi taj yasin moga setelah diendorse presiden enggak bawa contekan lagi iya di nyagub itu enggak cuma modal berani karena kuatnya dekengan tapi butuh kapabilitas yang mumpuni mundur saja kalau enggak mampu,negatif
salut dengan adab kepada seniornya letjend tni purn bibit waluyo mantan gubernur jawa tengah dan ketua dewan pengarah team pemenangan ahmad luthfi taj yasin,positif
presiden prabowo subianto yang juga ketua umum partai gerindra merekomendasikan warga jawa tengah memilih pasangan calon gubernur dan wakil gubernur jateng nomor urut ahmad luthfi dan taj yasin pada pemilihan kepala daerah jateng mendatang,positif
debat publik kedua pemilihan calon gubernur dan calon wakil gubernur jawa tengah telah rampung bagaimana kalian sudah yakin akan pilih pasangan nomor urut andika hendrar ahmad luthfi taj yasin jadi pilih siapa lur,positif
ahmad luthfi sebar hoaks soal desa tertinggi di dunia,negatif
presiden ri yang juga ketua umum partai gerindra prabowo subianto mengajak warga jawa tengah untuk mendukung pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut ahmad luthfi dan taj yasin,positif
hobi merusak aturan tentu kita kaget melihat presiden prabowo memberi dukungan kepada paslon nomor urut pada pilgub jawa tengah luthfieyasin dari video yang diunggah calon gubernur jateng ahmad luthfi di akun instagramnya kita bisa langsung menebak bahwa ini melanggat peraturan,negatif
benar memang judi dan tidak pidana lain itu menjadi wilayah kepolisian serempat tetapi yang jadi pertanyaan kapoldanya siapa iya kapolda jateng yang sekarang baru menjabat bulan sebelum itu kapolda jateng adalah ahmad luthfi yang telah menjabat sejak lama,negatif
kpu soal prabowo dukung ahmad luthfi dan taj yasin kami tidak punya opini untuk itu,positif
pdi andika lawan pks ahmad luthfi menang mana,positif
wamendagri bima arya menilai langkah presiden ri prabowo subianto yang memberikan dukungan kepada paslon pilgub jawa tengah ahmad luthfi dan taj yasin maimoen tidak melanggar aturan menurutnya hal ini sejalan dengan pernyataan kepala kantor komunikasi kepresidenan,positif
video prabowo mempercayai ahmad luthfi dan taj yasin sebagai dua sosok yang tepat untuk jawa tengah karena pengalaman dan pengabdiannya di jawa tengah apakah ini bentuk cawecawe presiden talk pakar komunikasi politik universitas semarang gunawan wicaksono stream,positif
menurut dia presiden prabowo subianto tetap netral walau mendukung pasangan ahmad luthfi dan taj yasin maimoen dalam pemilihan kepala daerah jawa tengah,positif
memang boleh terangan dan cawe pemilihan kepala daerah jateng prabowo mengunggah video calon gubernur jawa tengah nomor urut ahmad luthfi melalui akun instagram resminya semakin parah saja,negatif
tekuk ahmad luthfi unggulnya elektabilitas andika perkasa karena jateng masih jadi kandang banteng,negatif
melanggar aturan oh itu hobby banyak yang terkejut saat presiden prabowo terangterangan mendukung paslon nomor di pilgub jateng luthfi yasin video dukungan yang diunggah ahmad luthfi pasca pertemuan prabowo jokowi luthfi dan taj yasin seolah mengindikasikan ada kecurangan,negatif
prabowo dukung ahmad luthfi istana sebut presiden boleh ikut dalam kampanye dengan ketentuan ini,positif
ahmad luthfi sebar isu bohong bikin malu ketum partai politik prabowo,negatif
cek fakta debat pilgub jateng ahmad luthfi soal nama desa temparak warganya mayoritas nelayan harga ikan kembung rp vanessa nabila istri simpanan suka colekcolek bokong biduan mantan kapolda kok doyan ndobol,negatif
suasana ziarah ke makam istri ahmad luthfi pak ahmad luthfi sempatkan ziarah disela kesibukan kampanye untuk memenuhi keinginan anaknya yang kangen pada bundanya yang telah tiada bapak tetaplah seorang bapak sehebat apapun diluar sana ahmad luthfi sebagai informasi,positif
wawancara bibit waluyo bongkar siapa ahmad luthfi cagub jatengjatengpostv ahmad luthfi menurut bibit waluyo sehat sempurna,positif
pemimpin jawa itu bisa memberi rasa aman nyaman dan menguatkan tidak boleh adigang adigung adiguna pesan dari pak bambang pacul yang disampaikan pak hendi saat penutup debat kedua jadi ingat kasus wadas ingat wadas ingat rakyat kecil yang ditangkapin ingat ahmad luthfi,negatif
pengamat politik universitas diponegoro undip wahid abdulrahman memberikan pandangannya terhadap video dukungan prabowo subianto untuk paslon cagub ahmad luthfi dan cawagub taj yasin maimoen,positif
ahmad luthfi buka suara terkait dukungan ketua umum gerindra sekaligus presiden prabowo subianto terhadap dirinya dalam kontestasi pemilihan umum kepala daerah pemilihan kepala daerah,positif
cawecawe prabowo menyelamatkan elektabilitas ahmad luthfi yang rontok,positif
dibongkar habis contekan yang dibawa ahmad luthfi bukan dia sendiri yang catat makanya sering bingung mencari halaman dan salah menyebutkan nama daerah maka jadi pertanyaan itu disiapkan sama timnya atau kunci jawaban dari oknum,negatif
ahmad luthfi mau buat program terbiasa makan ikan sejalan dengan prabowo,positif
dpw partai kebangkitan bangsa pkb dan para kiai melakukan perlawanan atas hoaks yang menyerang cagub ahmad luthfi dan cawagub taj yasin maimoen jamaah dan para kader partai diminta tidak membuka media sosial medsos hingga coblosan pilgub usai,positif
video bawaslu cek dugaan pelanggaran prabowo kampanyekan ahmad luthfi,negatif
cek fakta pernyataan ahmad luthfi soal desa temparak di jateng di debat kemarin ahmad luthfi bicara tentang temparak desa nelayan di perbatasan jateng dan jatim ini lhoh aslinya nama desanya temperak bukan temparak jenderal andika sudah turun langsung haqul yaqueen luthfi,positif
sudah punya pengalaman prabowo percaya ahmad luthfi dan taj yasin tepat pimpin jateng,positif
